date,doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P_Wh,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_mapped_Wh,P_mapped_Wh_kWh,P_mapped_Wh_mean,P_mapped_Wh_min,P_mapped_Wh_max,P_mapped_Wh_std,P_mapped_Wh_p10,P_mapped_Wh_p90,P_normalized_0_1_Wh_Wh,P_normalized_0_1_Wh_kWh,P_normalized_0_1_Wh_mean,P_normalized_0_1_Wh_min,P_normalized_0_1_Wh_max,P_normalized_0_1_Wh_std,P_normalized_0_1_Wh_p10,P_normalized_0_1_Wh_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_mapped_Wh,valid_frac_P_mapped_Wh,n_obs_P_normalized_0_1_Wh,valid_frac_P_normalized_0_1_Wh,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2005-10-04,277,10,4,0.31265,4.74268,4742.68,4.74268,197.61166666666668,0.0,755.48,274.5481793256231,0.0,637.361,312.65,0.31265,13.027083333333332,0.0,50.3,18.42493477757712,0.0,42.550999999999995,4.968377424504456,0.004968377424504456,0.207015726021019,0.0,0.79932635359851,0.2927939548916719,0.0,0.6761855998403618,261.7325497681116,0.2617325497681116,10.90552290700465,0.0,42.10825924623705,15.424292847101917,0.0,35.62124332378991,23.107083333333332,19.36,26.2,2.3178616066401,19.886,25.945,1.0458333333333334,1.86,0.376747137742414,0.711,1.4849999999999999,61.35,17.570416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-05,278,10,5,0.37838,5.81004,5810.04,5.81004,242.085,0.0,892.29,327.1233426201141,0.0,798.449,378.38,0.37838,15.765833333333333,0.0,57.64,21.440200541864396,0.0,52.055,6.012904685379805,0.006012904685379805,0.25053769522415853,0.0,0.9159676147399228,0.340710085875731,0.0,0.8272153744845018,316.7579151807391,0.3167579151807391,13.198246465864129,0.0,48.25288395533009,17.94849945741825,0.0,43.57744403703518,23.45,19.5,27.69,2.9428498462190196,19.727,27.094,1.0383333333333333,1.52,0.3500641763109043,0.49400000000000005,1.45,60.98,17.442083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-06,279,10,6,0.3446,5.25574,5255.74,5.255739999999999,218.98916666666665,0.0,760.69,290.4478530149853,0.0,696.871,344.6,0.3446,14.358333333333334,0.0,49.94,19.25542242469957,0.0,45.975,5.476100625249433,0.005476100625249433,0.22817085938539305,0.0,0.7936055288013834,0.30599138357324235,0.0,0.7305970001330317,288.47924724161606,0.28847924724161605,12.019968635067336,0.0,41.80688800709897,16.11952921183014,0.0,38.487618664925414,23.360833333333332,20.03,27.01,2.4891589581303526,20.339000000000002,26.887,1.015,1.52,0.33752294607986993,0.5710000000000001,1.38,60.6,17.31416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-07,280,10,7,0.21866,3.32924,3329.2400000000002,3.3292400000000004,138.71833333333333,0.0,558.59,189.1318959067332,0.0,451.34499999999997,218.66,0.21866,9.110833333333334,0.0,37.5,12.728741840440463,0.0,30.357,3.474765417054676,0.003474765417054676,0.14478189237727815,0.0,0.5959192497006784,0.20227472765837104,0.0,0.48240855101769314,183.04954208314498,0.18304954208314497,7.627064253464375,0.0,31.392837410216487,10.655768614228458,0.0,25.41312974031845,22.692916666666665,19.84,25.61,2.0041684368306982,20.213,25.47,0.9275000000000001,1.31,0.25296932276635753,0.5710000000000001,1.17,60.23,17.186666666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-08,281,10,8,0.13673,2.12315,2123.15,2.12315,88.46458333333334,0.0,334.09,117.19753299003045,0.0,264.846,136.73,0.13673,5.697083333333333,0.0,22.44,7.8138842309930805,0.0,17.735999999999997,2.172801040308633,0.002172801040308633,0.09053337667952638,0.0,0.3565980790208859,0.1241718407515029,0.0,0.28184596833843284,114.462470909304,0.114462470909304,4.769269621221,0.0,18.78547390627355,6.541333258821873,0.0,14.847556381535988,22.9525,20.57,25.68,1.6132286018227955,20.784000000000002,25.092,1.4916666666666665,2.62,0.6713041600960915,0.711,2.238,59.86,17.058333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-09,282,10,9,0.14373,2.22187,2221.87,2.22187,92.57791666666667,0.0,426.41,130.3096066390638,0.0,271.836,143.73,0.14373,5.98875,0.0,28.83,8.767781094786011,0.0,18.12,2.28403930025276,0.00228403930025276,0.09516830417719833,0.0,0.4581427191698815,0.1393303875078579,0.0,0.28794818145536777,120.32246722587776,0.12032246722587776,5.013436134411573,0.0,24.134813400974437,7.33988070285299,0.0,15.169019036616607,22.739166666666666,21.26,25.31,1.3469705676609733,21.368000000000002,24.453,1.445,1.93,0.22536926220721865,1.191,1.72,59.48,16.93,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-10,283,10,10,0.37465,5.71631,5716.31,5.71631,238.17958333333334,0.0,857.99,319.7194754846295,0.0,737.459,374.65,0.37465,15.610416666666666,0.0,55.83,21.117786749802757,0.0,48.73,5.953630584009578,0.005953630584009578,0.24806794100039908,0.0,0.88720457895437,0.33558655027417034,0.0,0.7743772010110416,313.6353742863362,0.3136353742863362,13.068140595264007,0.0,46.7376563363303,17.678593224004853,0.0,40.79394578666265,23.105,19.41,26.84,2.4433067400731647,20.278000000000002,26.214,1.0895833333333333,1.52,0.2689509275858243,0.802,1.4289999999999998,59.11,16.800833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-11,284,10,11,0.35162,5.28391,5283.91,5.28391,220.16291666666666,0.0,802.63,289.24161635258093,0.0,657.033,351.62,0.35162,14.650833333333333,0.0,53.17,19.470120679527444,0.0,44.22,5.587656708793401,0.005587656708793401,0.23281902953305836,0.0,0.844934040175602,0.3094031921846842,0.0,0.7027079792470399,294.35598640480856,0.29435598640480853,12.264832766867023,0.0,44.510857736032285,16.299262209325306,0.0,37.01843387412728,22.868750000000002,20.02,25.79,1.9563815589878737,20.979000000000003,25.536,1.21875,2.07,0.4032402725315321,0.83,1.818,58.74,16.674166666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-12,285,10,12,0.4151,6.32733,6327.33,6.32733,263.63875,0.0,940.12,351.5625923528381,0.0,815.628,415.1,0.4151,17.295833333333334,0.0,60.74,23.142798281945954,0.0,53.519999999999996,6.59642881468671,0.006596428814686709,0.27485120061194623,0.0,0.9652302727151788,0.3677663730173702,0.0,0.8504959531728082,347.49778157282304,0.347497781572823,14.47907423220096,0.0,50.84802518124132,19.37381609820178,0.0,44.803857551860965,22.63208333333333,19.45,26.55,2.4483694292975553,19.943,25.868000000000002,1.2616666666666667,1.86,0.32349540238204133,0.851,1.72,58.37,16.54625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-13,286,10,13,0.37551,5.68225,5682.25,5.68225,236.76041666666666,0.0,890.68,311.00162382463213,0.0,714.0719999999999,375.51,0.37551,15.64625,0.0,57.88,20.672178912206157,0.0,47.458,5.967296998802714,0.005967296998802714,0.24863737495011307,0.0,0.9197814979380072,0.32850531592106874,0.0,0.7541636200611945,314.3553166909438,0.3143553166909438,13.098138195455993,0.0,48.45379811475548,17.3055560401545,0.0,39.72910074170811,22.507916666666663,18.77,25.83,2.5135389552800156,19.401999999999997,25.605,1.16375,1.79,0.37143449887769137,0.62,1.4989999999999999,58.01,16.419166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-14,287,10,14,0.41173,6.29698,6296.98,6.29698,262.37416666666667,0.0,973.39,351.32239813888606,0.0,841.3469999999999,411.73,0.41173000000000004,17.155416666666667,0.0,60.39,22.95398610437216,0.0,53.983999999999995,6.542875538113608,0.0065428755381136084,0.272619814088067,0.0,0.9596683597179726,0.3647659247188601,0.0,0.8578694606891046,344.67661191755826,0.3446766119175583,14.361525496564928,0.0,50.55502536541263,19.215753431757964,0.0,45.19229159341671,22.6075,20.05,25.85,1.9785902974636744,20.535,25.433,1.2266666666666666,3.1,0.9217830861818926,0.522,2.8089999999999997,57.64,16.291666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-15,288,10,15,0.40641,6.06984,6069.84,6.06984,252.91,0.0,862.59,329.7566132243861,0.0,767.983,406.41,0.40641000000000005,16.93375,0.0,57.3,22.248821133889905,0.0,51.51,6.458334460556072,0.006458334460556072,0.26909726918983634,0.0,0.9105646135426364,0.3535600212488605,0.0,0.8185546813888519,340.2230147169622,0.3402230147169622,14.175958946540092,0.0,47.96825556281079,18.625429984671847,0.0,43.12120146667336,21.76,18.75,24.77,2.006183918050258,19.396,24.583,1.3970833333333335,2.62,0.7920665275454903,0.5710000000000001,2.55,57.27,16.164166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-16,289,10,16,0.45201,6.85953,6859.53,6.8595299999999995,285.81374999999997,0.0,1001.87,377.89623325909594,0.0,898.756,452.01,0.45200999999999997,18.83375,0.0,64.94,24.96895739017098,0.0,59.12,7.182972268192097,0.007182972268192097,0.2992905111746707,0.0,1.0319732286816548,0.39678619610023724,0.0,0.9394865611281095,378.39670500778544,0.37839670500778544,15.766529375324394,0.0,54.36402297118556,20.902571190726956,0.0,49.49185460511996,21.642916666666668,18.78,25.0,2.1099566844238575,19.241,24.698,1.0341666666666667,1.93,0.6216382050445537,0.34,1.86,56.91,16.297083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-17,290,10,17,0.42394,6.41884,6418.84,6.41884,267.45166666666665,0.0,937.58,353.08307599433766,0.0,836.4449999999999,423.94,0.42394,17.664166666666667,0.0,60.97,23.4154790714375,0.0,55.119,6.736906845816149,0.006736906845816149,0.2807044519090062,0.0,0.968885244113343,0.37209959252354596,0.0,0.8759059499800451,354.8981197783247,0.3548981197783247,14.787421657430196,0.0,51.04056791735731,19.60208872991905,0.0,46.1424481390326,21.55875,18.65,24.69,2.0514095101322094,19.117,24.543,1.075,2.14,0.5823639979316685,0.55,2.0,56.55,16.175416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-18,291,10,18,0.35314,5.2813,5281.3,5.2813,220.05416666666667,0.0,858.63,297.94196522603795,0.0,668.15,353.14,0.35314,14.714166666666666,0.0,56.44,20.060690723871907,0.0,45.077999999999996,5.611811302381269,0.005611811302381269,0.23382547093255288,0.0,0.896898198749501,0.3187880470572562,0.0,0.7163426116801914,295.628442747836,0.295628442747836,12.317851781159833,0.0,47.24831315820316,16.79365339283064,0.0,37.73670199407303,21.079583333333332,16.75,24.77,2.5872773656233026,17.247,24.194,1.3429166666666665,2.28,0.49552325586338464,0.83,2.21,56.19,16.054166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-19,292,10,19,0.31417,4.72642,4726.42,4.72642,196.93416666666667,0.0,832.97,277.72294633503816,0.0,646.2099999999999,314.17,0.31417,13.090416666666668,0.0,55.0,18.608347701143877,0.0,43.227,4.992532018092324,0.004992532018092324,0.2080221674205135,0.0,0.874014899560995,0.2957086026729335,0.0,0.686928037514966,263.00500611113904,0.26300500611113903,10.95854192129746,0.0,46.04282820165085,15.577835569460948,0.0,36.18715153950475,21.728333333333335,19.34,25.12,2.0493745953056166,19.373,24.681,1.1129166666666668,1.86,0.3959521179513313,0.641,1.6179999999999999,55.83,15.932916666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-20,293,10,20,0.32494,4.89363,4893.63,4.89363,203.90125,0.0,845.73,282.80496584583733,0.0,657.3629999999999,324.94,0.32494,13.539166666666667,0.0,55.4,18.91049166276584,0.0,44.099999999999994,5.163680026606358,0.005163680026606358,0.2151533344419316,0.0,0.8803713715578022,0.30051002675056937,0.0,0.7008010376479977,272.0210290153532,0.2720210290153532,11.334209542306382,0.0,46.377685134026486,15.83077306977233,0.0,36.917976794414585,21.72583333333333,18.68,25.35,2.2657677778599483,19.263,24.927,1.0516666666666667,1.79,0.3386375087299701,0.711,1.548,55.47,15.812083333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-21,294,10,21,0.3411,5.10164,5101.64,5.101640000000001,212.56833333333336,0.0,761.64,283.08377367634586,0.0,672.355,341.09999999999997,0.34109999999999996,14.212499999999999,0.0,50.73,19.11668250507917,0.0,45.303999999999995,5.42048149527737,0.00542048149527737,0.22585339563655707,0.0,0.8061595609950777,0.3037866425384764,0.0,0.7199340183583876,285.54924908332913,0.2855492490833291,11.897885378472047,0.0,42.46823044854086,16.00338415212481,0.0,37.92589616086527,21.829583333333332,18.72,24.81,2.0632888039258583,19.596,24.542,1.2666666666666666,2.34,0.45588582348870094,0.802,1.839,55.12,15.6925,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-22,295,10,22,0.41848,6.28932,6289.32,6.28932,262.055,0.0,927.81,345.6764807182276,0.0,794.7429999999999,418.48,0.41848,17.436666666666667,0.0,61.25,23.100189283370305,0.0,53.064,6.650141003059731,0.0066501410030597305,0.27708920846082213,0.0,0.973334774511108,0.3670892657517249,0.0,0.8432495750964479,350.3273226513972,0.3503273226513972,14.59697177714155,0.0,51.27496777002026,19.33814630181518,0.0,44.42212064895274,20.950416666666666,18.26,24.44,2.1895810184215336,18.712,24.109,1.4033333333333333,2.83,0.6881460074259181,0.851,2.578,54.76,15.572083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-23,296,10,23,0.35656,5.2773900000000005,5277.39,5.2773900000000005,219.89125,0.0,799.5,299.13861828681274,0.0,706.422,356.56,0.35656,14.856666666666667,0.0,53.93,20.424260865060894,0.0,48.243,5.66615913795397,0.005666159137953971,0.23608996408141544,0.0,0.8570113369695357,0.3245656056106138,0.0,0.7666381963549287,298.49146951964775,0.2984914695196478,12.437144563318656,0.0,45.147085907546,17.098013348285445,0.0,40.3862574714953,19.659583333333334,17.43,22.79,1.9914610742228736,17.527,22.429000000000002,1.2745833333333334,2.14,0.48191627602878195,0.711,1.958,54.41,15.453333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-24,297,10,24,0.40377,6.05274,6052.74,6.05274,252.1975,0.0,903.87,341.4976676252391,0.0,812.0409999999999,403.77,0.40376999999999996,16.82375,0.0,59.35,22.871530777556096,0.0,54.190999999999995,6.416381745377144,0.006416381745377144,0.26734923939071437,0.0,0.9431415325262738,0.3634556122791253,0.0,0.8611589349474522,338.0129589632829,0.33801295896328293,14.083873290136788,0.0,49.68439734123596,19.14672658726882,0.0,45.36558005592111,19.885,16.62,23.66,2.43836902011588,17.03,23.221,1.1624999999999999,2.14,0.43132001637037326,0.781,1.888,54.07,15.33625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-25,298,10,25,0.40488,6.11496,6114.96,6.11496,254.79,0.0,921.44,341.6824149767556,0.0,759.26,404.88,0.40488,16.87,0.0,59.91,22.691422244501574,0.0,50.678,6.434020955168284,0.006434020955168284,0.2680842064653452,0.0,0.9520405933218038,0.3605934751622577,0.0,0.8053332196354929,338.94218695062534,0.33894218695062533,14.122591122942723,0.0,50.15319704656186,18.995950110085534,0.0,42.424699047332034,20.547916666666666,15.46,24.79,2.966986436519849,16.778,24.346,1.0925,1.93,0.39698045072883575,0.641,1.569,53.72,15.218333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-26,299,10,26,0.45675,6.92625,6926.25,6.92625,288.59375,0.0,1007.18,383.38960880219486,0.0,912.0609999999999,456.75,0.45675,19.03125,0.0,65.29,25.299413520011125,0.0,59.88999999999999,7.258296461354263,0.007258296461354263,0.3024290192230943,0.0,1.0375351416788612,0.4020375339389928,0.0,0.9517227697219635,382.36475965643683,0.38236475965643685,15.931864985684868,0.0,54.657022787014256,21.17921000553445,0.0,50.136454199943074,20.552916666666665,15.68,25.77,3.7697554749054634,15.796,25.386,1.5962500000000002,2.21,0.33939604286591724,1.331,2.1189999999999998,53.38,15.103333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-27,300,10,27,0.43659000000000003,6.68867,6688.67,6.68867,278.69458333333336,0.0,982.0,370.5870892772025,0.0,868.646,436.59,0.43659,18.19125,0.0,63.03,24.218152787868068,0.0,56.717999999999996,6.937930272715178,0.006937930272715178,0.2890804280297991,0.0,1.0016210748969003,0.38485502502620617,0.0,0.901315946787282,365.4879702647044,0.3654879702647044,15.228665427696017,0.0,52.765081119091874,20.274040875875286,0.0,47.481038726204225,21.769166666666667,16.7,26.84,3.864398166390958,17.268,26.698999999999998,1.3133333333333332,1.79,0.31437538716949676,0.9390000000000001,1.66,53.04,14.987499999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-28,301,10,28,0.40345,6.19756,6197.56,6.19756,258.2316666666667,0.0,942.9,358.4733973352854,0.0,890.968,403.45,0.40345,16.810416666666665,0.0,60.66,23.34201389902591,0.0,57.57899999999999,6.411296567779698,0.006411296567779698,0.26713735699082075,0.0,0.9639589783158172,0.37093214424560866,0.0,0.9149982527604096,337.74507341738246,0.33774507341738247,14.072711392390936,0.0,50.78105379476619,19.54058792424357,0.0,48.2018182731428,21.93625,16.43,27.22,3.8436676466964297,17.258,26.836000000000002,1.1554166666666668,1.59,0.3366455905298455,0.641,1.4989999999999999,52.71,14.874166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-29,302,10,29,0.4379,6.60275,6602.75,6.60275,275.1145833333333,0.0,946.28,368.2538385877348,0.0,892.23,437.9,0.43789999999999996,18.245833333333334,0.0,61.94,24.49745610868813,0.0,59.044999999999995,6.958747718504722,0.006958747718504722,0.28994782160436344,0.0,0.9842996887056006,0.3892934843697262,0.0,0.9382947226287082,366.5846267182347,0.36658462671823466,15.274359446593111,0.0,51.85259597836824,20.50785750890563,0.0,49.42906893029953,21.176666666666666,17.6,25.24,2.8254536637143954,18.209,25.091,1.7333333333333334,2.69,0.42893869701520454,1.331,2.42,52.37,14.760833333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-30,303,10,30,0.28751,4.25061,4250.61,4.25061,177.10875,0.0,772.13,259.3129924696928,0.0,576.4179999999999,287.51,0.28751,11.979583333333332,0.0,52.17,17.79529553834669,0.0,39.521,4.568873159505121,0.004568873159505121,0.19036971497938004,0.0,0.8290428601835838,0.2827882444110237,0.0,0.628035324464547,240.68679156830245,0.24068679156830244,10.028616315345936,0.0,43.673715405093176,14.89719518672182,0.0,33.08470206104442,20.313750000000002,16.69,24.18,2.386938757160473,17.298000000000002,23.532,1.9887499999999998,3.03,0.521572142661013,1.471,2.767,52.04,14.648333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-10-31,304,10,31,0.19008999999999998,2.85255,2852.55,2.8525500000000004,118.85625,0.0,544.77,169.967171429035,0.0,377.34099999999995,190.09,0.19009,7.920416666666667,0.0,37.08,11.614415135910862,0.0,25.868999999999996,3.0207544046827186,0.003020754404682719,0.12586476686177994,0.0,0.5892449541040308,0.1845667614267788,0.0,0.41108893521351597,159.13238568821473,0.15913238568821472,6.6305160703422805,0.0,31.04123763122206,9.722918559370857,0.0,21.65603495906374,20.469583333333333,17.56,23.41,1.7899780886846106,18.128,22.919,1.3720833333333333,1.93,0.35651671302572424,0.9,1.72,51.72,14.537500000000001,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-01,305,11,1,0.34219,5.16564,5165.64,5.165640000000001,215.235,0.0,836.79,305.085020979541,0.0,727.688,342.19,0.34219,14.257916666666667,0.0,54.88,20.31113786960177,0.0,48.469,5.437802881468671,0.005437802881468671,0.22657512006119462,0.0,0.872107957961953,0.3227679477285365,0.0,0.7702296030331248,286.4617342240528,0.2864617342240528,11.935905592668867,0.0,45.94237112193816,17.003313300183976,0.0,40.57545163828755,21.69333333333333,18.11,25.8,2.653356638161439,18.634,25.384999999999998,1.0979166666666667,1.72,0.294795126599248,0.781,1.548,51.39,14.427916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-02,306,11,2,0.29719,4.45912,4459.12,4.4591199999999995,185.79666666666665,0.0,716.24,254.1096452948688,0.0,601.4849999999999,297.19,0.29719,12.382916666666667,0.0,47.61,17.11411964207299,0.0,40.44699999999999,4.722699781827856,0.004722699781827856,0.19677915757616068,0.0,0.7565790794199813,0.271963555637114,0.0,0.6427505571371556,248.790329331793,0.24879032933179301,10.366263722158042,0.0,39.85634637601085,14.326954009135722,0.0,33.859895859494024,22.320416666666663,18.99,25.7,2.2741505421598185,19.346,25.153,0.9533333333333333,1.79,0.35455626482624203,0.501,1.408,51.07,14.318333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-03,307,11,3,0.40951,6.27136,6271.36,6.27136,261.3066666666667,0.0,942.2,356.3728965889359,0.0,858.9419999999999,409.51,0.40951,17.062916666666666,0.0,60.7,23.306756340666293,0.0,56.05599999999999,6.5075971185313275,0.0065075971185313275,0.2711498799388053,0.0,0.964594625515498,0.37037186003963696,0.0,0.890795985632566,342.81815594287343,0.34281815594287346,14.284089830953059,0.0,50.81453948800375,19.511072329655175,0.0,46.92685050312254,22.847916666666666,17.75,26.99,2.9823436642821806,18.724,26.773,0.9854166666666666,2.0,0.5544835369545458,0.34,1.8489999999999998,50.76,14.211666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-04,308,11,4,0.38137,5.79467,5794.67,5.79467,241.44458333333333,0.0,861.65,325.5452133158501,0.0,791.4209999999999,381.37,0.38137,15.890416666666667,0.0,56.2,21.55247337347834,0.0,52.273999999999994,6.06041931355594,0.00606041931355594,0.25251747139816416,0.0,0.8930843155514169,0.34249423365112164,0.0,0.8306955429027537,319.260970750247,0.319260970750247,13.302540447926958,0.0,47.04739899877778,18.04248779737668,0.0,43.76077820751083,23.71083333333333,21.15,27.31,2.0961349870793065,21.34,26.820999999999998,0.9504166666666666,2.21,0.6309653002700921,0.41,1.818,50.45,14.104999999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-05,309,11,5,0.25994,3.88213,3882.13,3.88213,161.75541666666666,0.0,643.71,218.5375582878777,0.0,470.54999999999995,259.94,0.25994,10.830833333333333,0.0,43.24,14.843851286458403,0.0,31.926999999999996,4.130753327125182,0.004130753327125182,0.17211472196354927,0.0,0.6871346228548624,0.2358863125678598,0.0,0.5073577036051615,217.6067775043113,0.21760677750431132,9.066949062679639,0.0,36.19803438980696,12.426416266059238,0.0,26.727443199892846,23.010833333333334,21.16,25.93,1.5285142449782558,21.358,25.291999999999998,1.0316666666666665,2.0,0.5123574386378481,0.55,1.702,50.14,14.000833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-06,310,11,6,0.28089,4.19845,4198.45,4.19845,174.93541666666667,0.0,638.08,235.33804143751374,0.0,546.1059999999999,280.89,0.28089,11.70375,0.0,42.84,15.951719768945182,0.0,36.974,4.463673547957962,0.004463673547957962,0.18598639783158175,0.0,0.6807781508580552,0.25349165003054114,0.0,0.5875604890248768,235.1449093374856,0.23514490933748558,9.797704555728567,0.0,35.86317745743132,13.353859869862191,0.0,30.952500544142517,22.911666666666665,20.98,25.96,1.6396332216228333,21.311999999999998,25.552999999999997,0.8104166666666667,1.66,0.42043951295991555,0.41,1.4359999999999997,49.84,13.897916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-07,311,11,7,0.32180000000000003,4.836860000000001,4836.860000000001,4.836860000000001,201.53583333333336,0.0,780.46,273.6135136332883,0.0,628.137,321.8,0.32180000000000003,13.408333333333333,0.0,51.65,18.383912548195777,0.0,42.224,5.113781721431422,0.005113781721431422,0.2130742383929759,0.0,0.8207794465877344,0.29214206326089903,0.0,0.6709891839829718,269.3924020962044,0.2693924020962044,11.224683420675184,0.0,43.23840139300484,15.389951402377301,0.0,35.34749778157282,22.935,21.3,25.57,1.5527675152841587,21.511,25.291,0.7929166666666667,1.66,0.47425437282636373,0.41,1.52,49.54,13.79625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-08,312,11,8,0.4172,6.38058,6380.58,6.38058,265.8575,0.0,923.73,361.19234117560273,0.0,872.7109999999999,417.2,0.4172,17.383333333333333,0.0,59.78,23.683704481584265,0.0,56.839999999999996,6.629800292669947,0.006629800292669947,0.2762416788612478,0.0,0.9499747399228414,0.376362010794621,0.0,0.9032546707463083,349.25578046779515,0.34925578046779515,14.552324186158131,0.0,50.044368543539775,19.826631574986408,0.0,47.5831700905788,23.21666666666667,20.45,26.73,2.0557653111415117,21.261,26.329,0.9658333333333333,1.86,0.48346499955746686,0.452,1.702,49.24,13.694583333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-09,313,11,9,0.36974,5.58138,5581.38,5.58138,232.5575,0.0,892.62,319.5915058218511,0.0,776.2429999999999,369.74,0.36974,15.405833333333334,0.0,58.47,21.270399500891756,0.0,51.63,5.875604890248769,0.005875604890248769,0.24481687042703204,0.0,0.9291572941332976,0.3380117469708026,0.0,0.8204616229878942,309.52500544142515,0.30952500544142514,12.896875226726047,0.0,48.947712090009546,17.80635181818253,0.0,43.22165854638607,22.00208333333333,17.3,26.3,2.8625041927695385,18.52,25.907,1.1608333333333334,1.86,0.43897030370656276,0.711,1.818,48.95,13.59625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-10,314,11,10,0.36508,5.56505,5565.05,5.56505,231.87708333333333,0.0,918.69,324.39693851392946,0.0,816.689,365.08,0.36507999999999996,15.211666666666666,0.0,58.9,21.23456875344841,0.0,53.473,5.801551991485964,0.005801551991485964,0.24173133297858185,0.0,0.9359905015298656,0.33744235411393186,0.0,0.8497490677131834,305.62392217924895,0.30562392217924894,12.73433009080204,0.0,49.30768329231336,17.776356382748514,0.0,44.76451186230683,20.736250000000002,15.84,26.55,3.846894639779628,16.262,26.006,1.1508333333333334,1.66,0.47851142975460587,0.48,1.66,48.67,13.499166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
