LocalTime,Wh,DHT11_temp,DHT11_humidity,LM35_tempC,INA219_busVoltage_V,INA219_shuntVoltage_mV,INA219_current_mA,INA219_power_mW,ACS712_20A_current_A
2025-09-10,6.32976,36.142235,42.93039208333334,33.41335958333333,2.19911125,0.04106666666666667,4.112099166666667,22.923220416666666,0.115825
2025-09-11,6.39214,33.41085416666667,37.68136958333333,33.43857791666667,2.15389625,0.03900291666666667,3.907855,23.033477916666666,0.1180625
2025-09-12,6.56821,35.871305,35.64334791666666,33.76679625,2.1960283333333335,0.04208083333333334,4.220107083333334,24.224016250000002,0.11948249999999999
2025-09-13,6.4825,35.98602041666667,35.301115,33.83790916666667,2.183415,0.041008750000000004,4.106255833333333,22.356391666666667,0.11867
2025-09-14,6.04054,36.20325916666667,45.5908775,33.160819583333335,2.126425,0.03823,3.8268308333333336,23.328192916666666,0.11381124999999999
2025-09-15,5.7099,36.58708291666667,49.99484583333333,33.19229958333333,2.063465416666667,0.03378125,3.381097083333333,17.986472083333332,0.11193583333333333
2025-09-16,7.00312,34.81329458333334,35.279526249999996,33.6793775,2.31263625,0.04944291666666667,4.9519475,29.77911,0.12006166666666666
2025-09-17,6.38998,34.93792375,35.376508333333334,33.84970125,2.14897,0.03926291666666667,3.9357520833333335,23.565235833333332,0.11914041666666668
2025-09-18,6.05207,36.5424175,50.08012041666667,33.310822916666666,2.115607916666667,0.04004291666666667,3.989439583333333,23.90386666666667,0.11359041666666668
2025-09-19,5.99877,37.05390333333333,52.288916666666665,33.23967666666667,2.0903058333333333,0.043672499999999996,4.3611095833333335,26.17938375,0.11349791666666666
2025-09-20,6.40453,37.14333166666667,51.29888333333333,33.298159166666665,2.2320254166666667,0.04606625,4.603618333333333,27.716705416666667,0.11328416666666667
2025-09-21,5.94121,37.33363666666667,49.81913791666667,33.52692041666666,2.1280645833333334,0.03954125,3.9512924999999997,22.84848458333333,0.11189125
2025-09-22,6.3628599999999995,38.04752,49.81864541666667,33.67037416666667,2.2130425,0.04587125,4.579295416666667,27.674655833333333,0.11286375
2025-09-23,4.4959,37.15779,52.03661416666667,33.44533958333333,1.6646333333333334,0.012838333333333334,1.2867775,8.314893333333332,0.11029916666666667
2025-09-24,6.21322,36.1108325,54.215483750000004,32.894508333333334,2.1116391666666665,0.039202916666666664,3.91159,23.036420833333334,0.11670291666666667
2025-09-25,6.26591,36.7257625,53.29807333333333,33.20975625,2.1504508333333336,0.041645416666666664,4.158440833333333,23.79341583333333,0.11571749999999999
2025-09-26,6.134,36.669165,54.352253749999996,33.292274166666665,2.1236604166666666,0.03616166666666667,3.6191774999999997,21.11607125,0.11562166666666666
2025-09-27,6.2257,36.605505,52.228172083333334,33.29505041666666,2.1573145833333336,0.041425,4.14131125,23.95178,0.11519875
2025-09-28,6.26209,36.63931625,49.60656541666666,33.39808958333333,2.1342720833333333,0.04116125,4.126139583333333,25.9501425,0.11634499999999999
2025-09-29,6.33104,37.01809958333333,50.85794166666667,33.3657225,2.17527625,0.04247416666666667,4.2434408333333336,25.220914166666663,0.11599416666666668
2025-09-30,6.22998,37.35814791666667,51.17629208333333,33.39713875,2.18635125,0.04416583333333333,4.420345,24.18013458333333,0.11435666666666666
2025-10-01,5.92099,37.32421,50.03963208333334,33.55339625,2.0591133333333334,0.03626708333333333,3.6412229166666665,20.801346666666667,0.114475
2025-10-02,6.23977,37.26451958333333,49.93707583333333,33.375312916666665,2.1769933333333333,0.04434333333333334,4.433580416666667,26.88847125,0.11374625
2025-10-03,6.26944,34.251620833333334,42.04389125,33.45716291666667,2.1273454166666665,0.040558333333333335,4.065178333333333,26.042482083333336,0.11657291666666668
2025-10-04,6.07007,36.200808333333335,48.537982916666664,33.59683666666667,2.0807066666666665,0.03701125,3.74483875,22.089443333333335,0.11647208333333332
2025-10-05,5.54504,36.4843525,48.41460291666667,33.53786791666666,1.9584433333333333,0.030026666666666663,3.0001391666666666,16.742424166666666,0.11382833333333332
2025-10-06,5.84755,36.6731975,48.278365,33.273817916666665,2.02726,0.034668333333333336,3.4631683333333334,19.697711666666667,0.11493708333333334
2025-10-07,5.94917,36.740351249999996,50.54299041666667,33.09428583333334,2.0483291666666665,0.036005,3.6044325,22.34924666666667,0.1151775
2025-10-08,6.23466,36.83843041666667,49.77081958333333,33.38686125,2.1441675,0.042506249999999995,4.257557916666666,24.468684999999997,0.11578541666666665
2025-10-09,6.48447,37.07515125,49.24581416666666,33.328192083333334,2.1990995833333336,0.04705041666666667,4.71465875,28.127245833333333,0.11619291666666666
2025-10-10,6.33352,36.42813125,51.386079583333334,33.32119625,2.1603720833333333,0.04326125,4.319075833333334,23.945075833333334,0.11697375
2025-10-11,5.86733,35.463005833333334,48.647622500000004,33.36364833333334,2.015645,0.03215166666666667,3.211596666666667,18.768520416666664,0.11738666666666665
2025-10-12,5.90148,34.89816166666667,46.020596250000004,33.371570416666664,2.0264941666666667,0.03249875,3.2538183333333333,19.584834166666667,0.11697333333333333
2025-10-13,5.33253,36.2062175,50.938992500000005,32.97524375,1.8337695833333332,0.0228875,2.2932945833333336,14.291763333333334,0.1171275
2025-10-14,5.20843,36.62754208333333,50.99706125,33.30334583333333,1.8034866666666665,0.021980833333333335,2.19491375,13.758928333333335,0.11693291666666666
2025-10-15,6.62767,34.4122475,44.71512166666667,33.52469125,2.225515,0.04441666666666667,4.4591883333333335,26.818529166666668,0.11843541666666667
2025-10-16,6.48355,33.31768125,40.067234166666665,33.42116291666667,2.1790129166666667,0.04186083333333334,4.1897899999999995,25.99010583333333,0.11840666666666666
2025-10-17,5.83383,36.65136458333333,49.93589958333333,33.12516,2.01040875,0.03597,3.5962091666666667,20.888247083333333,0.11577916666666667
2025-10-18,6.0375,34.4683875,44.36425583333334,33.43383791666667,2.071048333333333,0.03569166666666667,3.56836625,21.108122916666666,0.11632791666666666
2025-10-19,6.28641,36.040875416666665,50.64006208333333,33.44825625,2.1598045833333335,0.04611833333333334,4.607186250000001,27.660235416666666,0.11497708333333334
2025-10-20,6.53854,35.76238083333333,49.83713875,33.467888333333335,2.1984616666666668,0.05035583333333333,5.029364166666666,32.10265416666667,0.11718541666666667
2025-10-21,5.84145,34.00658583333333,43.25150875,32.94299875,1.9861679166666668,0.03501041666666667,3.4825125,20.00974875,0.11787874999999999
2025-10-22,6.23187,33.015637500000004,44.651860416666665,32.857319999999994,2.0310320833333333,0.038418749999999995,3.8267270833333336,23.30752,0.12202916666666667
2025-10-23,6.58736,33.89750625,42.813328750000004,33.098765,2.1604370833333335,0.045976666666666666,4.598521666666667,27.941919166666665,0.12196208333333335
2025-10-24,6.68752,34.02163458333333,36.09134625,33.63260041666667,2.1578716666666664,0.04641875,4.629499583333334,27.92333041666667,0.1239475
2025-10-25,5.41346,33.98940291666667,47.522310000000004,33.23445875,1.8408708333333335,0.026232083333333333,2.6263475,18.27921125,0.11845708333333332
2025-10-26,4.69682,33.89392708333333,47.30629041666666,32.972255833333335,1.6489408333333333,0.013888333333333334,1.3881783333333333,12.430195,0.11722166666666667
2025-10-27,6.75995,33.0484275,36.14779875,33.53196583333334,2.1224783333333335,0.04570041666666667,4.590405,27.280844166666668,0.12585375000000001
2025-10-28,6.04729,32.00439458333333,51.286696666666664,32.942079166666666,1.9769516666666667,0.03580708333333333,3.5740441666666665,21.689141250000002,0.12206833333333333
2025-10-29,5.12394,32.13007666666667,50.75332916666667,32.961207916666666,1.7340729166666666,0.020403750000000002,2.0514241666666666,14.927146666666667,0.11953333333333332
2025-10-30,6.34177,33.54014,52.10006708333333,33.11250041666667,2.0793008333333334,0.04145041666666666,4.151965416666667,24.740979999999997,0.12100916666666667
2025-10-31,6.54126,32.8189275,42.71580375,33.34595083333333,2.1973604166666667,0.04221041666666667,4.2235708333333335,25.62848083333333,0.11891208333333332
2025-11-01,6.50984,32.97373125,36.679224166666664,33.48306125,2.0345704166666665,0.03896625,3.88630625,22.985892500000002,0.1265475
2025-11-02,6.364,33.66127625,40.58232833333333,33.24639625,2.0489225,0.04142333333333333,4.137922916666667,24.572110416666664,0.12453874999999999
2025-11-03,5.94411,32.120097916666666,36.0,33.47627958333333,1.8814854166666668,0.029744166666666665,2.9860275,18.542648333333332,0.12732666666666667
2025-11-04,6.44226,32.355894166666666,39.09564791666667,33.40095291666667,2.1573758333333335,0.041947083333333336,4.20016125,26.379738333333332,0.12000166666666667
2025-11-05,4.73253,32.93079,39.93041791666666,33.24314416666667,1.5946829166666667,0.011294583333333335,1.1213533333333334,6.558812083333334,0.12185875
2025-11-06,5.02325,33.41548791666667,47.49322166666667,33.34013208333334,1.7573095833333332,0.015420833333333333,1.54508625,12.453770833333332,0.11802541666666666
2025-11-07,5.69815,33.28311333333333,42.256090416666666,33.15005791666667,1.9077175000000002,0.03729625,3.73043875,24.561556666666664,0.11746833333333334
2025-11-08,6.00291,34.30175666666667,50.230702083333334,33.03790541666667,1.9952220833333334,0.036046249999999995,3.6104041666666666,21.338955416666668,0.11967208333333333
2025-11-09,6.48495,32.862432500000004,41.19792833333333,33.35835791666667,2.1792275,0.04192208333333333,4.2000775,25.98741,0.1190075
