ds,yhat,yhat_lower,yhat_upper
2014-09-01,24.039432663841687,18.295097286110078,29.815865382569896
2014-09-02,24.023839066114967,18.099358370653288,29.976555844957755
2014-09-03,24.041632375111806,18.14010846157327,30.3143342117185
2014-09-04,24.048271630255808,17.934363347646396,30.63191698186435
2014-09-05,24.02936449009157,18.32458805440774,30.07718216377214
2014-09-06,24.05625898860504,17.880185404972593,29.9375338662238
2014-09-07,24.063204972489714,17.68749013622427,30.403704363966128
2014-09-08,24.041753202280617,17.605856100108213,29.666359261756927
2014-09-09,24.026159604553897,17.728740927404143,30.125261477097148
2014-09-10,24.04395291355076,18.249975367153453,29.99239879168533
2014-09-11,24.050592168694784,18.098036048207355,30.140772341173204
2014-09-12,24.03168502853053,18.02654395863247,30.64566523734266
2014-09-13,24.058579527044014,17.9583081028788,30.1486536632275
2014-09-14,24.065525510928673,17.869515753725487,30.38865803979123
2014-09-15,24.04407374071964,17.70412234854445,29.960193202959093
2014-09-16,24.028480142992866,17.462957689926704,29.877489477438473
2014-09-17,24.046273451989755,17.925649546651595,30.005848825266735
2014-09-18,24.052912707133718,17.75133170691983,29.451007934257934
2014-09-19,24.03400556696949,18.00595784681461,30.050021192126184
2014-09-20,24.060900065482944,17.807072295842836,30.211780478786288
2014-09-21,24.06784604936763,17.933815921699985,29.991854302445724
2014-09-22,24.04639427915861,17.991934964326802,30.354151130652625
2014-09-23,24.030800681431842,17.789995486129712,29.893909489305877
2014-09-24,24.048593990428696,18.311475918798305,30.068029950979778
2014-09-25,24.055233245572673,18.036165370613997,30.296036207297465
2014-09-26,24.03632610540845,17.67041629032297,29.834332848713725
2014-09-27,24.063220603921923,17.93427659446914,30.41472069980582
2014-09-28,24.07016658780657,18.144346919458936,29.941300853695417
2014-09-29,24.048714817597567,18.14538200443305,29.81170829373466
2014-09-30,24.033121219870814,18.388858868246622,29.863763285902195
2014-10-01,24.050914528867654,17.47229649889122,29.942605144490106
2014-10-02,24.057553784011635,18.23606600866645,30.227358857423418
2014-10-03,24.03864664384741,17.985030802260976,30.355804029879234
2014-10-04,24.0655411423609,18.094798381408317,30.157508195914613
2014-10-05,24.072487126245544,17.834912841670572,30.43604109321049
2014-10-06,24.051035356036532,17.644016069250352,29.98480710796208
2014-10-07,24.03544175830974,17.729451356806955,30.216762022370514
2014-10-08,24.05323506730662,17.73176138892978,30.35967686122907
2014-10-09,24.05987432245064,17.778353666292176,29.98386865207354
