ds,yhat,yhat_lower,yhat_upper
2005-09-28,23.71687825842678,17.555171165687735,29.395241563103156
2005-09-29,23.72318553453699,18.23685200319188,29.547429191350833
2005-09-30,23.703946415338933,17.580569392432622,29.92083404069047
2005-10-01,23.730508934818644,17.747541161981584,29.94631617141615
2005-10-02,23.737122939669447,17.724325960231507,29.588404088189776
2005-10-03,23.715339190426675,17.68252346291461,29.516902710844956
2005-10-04,23.699413613666085,17.77147956450236,29.584604525006576
2005-10-05,23.71687494362918,17.044873141921247,29.827855255513306
2005-10-06,23.723182219739375,17.70110420164843,29.63365927566406
2005-10-07,23.70394310054132,17.339707751520198,29.602028342174133
2005-10-08,23.730505620021006,17.61660760789465,29.627815354739784
2005-10-09,23.73711962487189,17.51337553479718,29.747593248367462
2005-10-10,23.71533587562903,17.567889869072207,29.982781333948576
2005-10-11,23.699410298868486,17.58440209342878,29.715894497076327
2005-10-12,23.716871628831573,17.695830056153227,29.886264569464018
2005-10-13,23.723178904941765,17.811729372874744,29.470843917501703
2005-10-14,23.703939785743714,17.683339766744826,30.12249217896128
2005-10-15,23.73050230522341,17.866915223059213,29.80765283997139
2005-10-16,23.737116310074278,17.812788538833228,29.528619082460192
2005-10-17,23.715332560831392,17.772254002542013,29.23832686437985
2005-10-18,23.699406984070887,17.621109419520995,30.03945726732474
2005-10-19,23.716868314033956,17.61592599752712,29.81381690444656
2005-10-20,23.72317559014415,17.59941532650738,30.115661720003633
2005-10-21,23.7039364709461,18.296247325975354,30.106181356799393
2005-10-22,23.730498990425815,17.476090305339877,29.5084989716977
2005-10-23,23.737112995276664,17.642245819343554,29.322599791816362
2005-10-24,23.715329246033843,17.430851793311586,30.08811164809592
2005-10-25,23.699403669273238,17.568491704050736,29.86037810822201
2005-10-26,23.71686499923629,17.67440556295593,29.9979712603642
2005-10-27,23.72317227534653,18.01295997043941,29.784174918512146
2005-10-28,23.703933156148487,17.772152802104934,30.511674132488658
2005-10-29,23.730495675628227,18.04431489531855,29.728702654057187
2005-10-30,23.737109680479048,17.74232119136235,29.765283074630144
2005-10-31,23.715325931236197,17.942237412575835,30.072620265303414
2005-12-01,23.72315570135848,17.395191641206786,29.7779940857174
2005-12-02,23.70391658216043,17.363641076516767,29.88050242054762
2005-12-03,23.7304791016401,17.226064166706628,29.823594931162408
2005-12-04,23.737093106490978,17.723531834198077,29.97365205078677
2005-12-05,23.71530935724808,17.601611370678516,29.75417495870607
2005-12-06,23.699383781643927,17.60000654417354,29.513870965276205
2005-12-07,23.71684511276333,17.4579991218017,29.854573040587066
2005-12-08,23.723152390029917,17.215831198767745,30.167144409823095
2005-12-09,23.703913271988245,17.350687844436905,29.81429635912231
2005-12-10,23.730475792624304,17.971970395194937,29.926807662764144
2005-12-11,23.737089798631512,17.447319739999166,29.592924315219577
2005-12-12,23.715306050545014,17.515836942533802,29.952569759256182
2005-12-13,23.69938047494083,17.298714609433798,29.905666125928242
2005-12-14,23.71684180606026,17.89497122328283,29.853970535695673
2005-12-15,23.723149083326806,17.517049281533087,30.166180746849047
2005-12-16,23.703909965285145,17.46114442480967,29.752666573207154
2005-12-17,23.730472485921158,17.67583011080435,29.69423044992324
2005-12-18,23.737086491928423,17.7710046298873,29.987589666774443
2005-12-19,23.715302743841946,17.950480149783072,29.961835212398494
2005-12-20,23.699377168237742,17.859593717911014,29.650639408592287
2005-12-21,23.716838499357188,17.403993538025023,29.943854033765824
