date,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P_Wh,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2005-07-08,0.32948,5.05689,5056.89,5.05689,210.70375,0.0,717.66,263.9075361925823,0.0,601.086,329.48,0.32948,13.728333333333333,0.0,47.61,17.677850466090305,0.0,40.032000000000004,24.25125,20.84,27.63,2.5439840587755946,21.352,27.407,1.3154166666666667,2.55,0.6104024272464894,0.662,2.3009999999999997,83.36,24.72791666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-09,0.3686,5.69609,5696.09,5.69609,237.33708333333334,0.0,777.96,303.0350620190052,0.0,733.8190000000001,368.59999999999997,0.3686,15.358333333333333,0.0,51.21,20.143586888973452,0.0,48.690999999999995,23.986666666666665,19.02,27.91,3.2672933442073187,19.437,27.854,1.5433333333333332,2.69,0.5953856380288447,0.89,2.459,83.36,24.709166666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-10,0.37138,5.76305,5763.05,5.76305,240.12708333333333,0.0,853.64,315.60295232651123,0.0,762.586,371.38,0.37138,15.474166666666667,0.0,55.57,20.86276898472839,0.0,50.135,24.406666666666666,19.59,28.33,3.0904574962668376,20.046,28.018,1.3770833333333332,2.55,0.7451319064239663,0.543,2.42,83.36,24.690833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-11,0.32418,5.00105,5001.05,5.00105,208.37708333333333,0.0,756.47,277.14151970301583,0.0,698.1329999999999,324.18,0.32418,13.5075,0.0,49.89,18.4894393476737,0.0,46.413,24.704583333333332,21.07,28.06,2.266084497382073,21.677,27.901,1.3058333333333334,2.76,0.6657125418720884,0.5640000000000001,2.42,83.35,24.669166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-12,0.34703,5.35584,5355.84,5.35584,223.16,0.0,818.27,291.4550553463716,0.0,705.1479999999999,347.03,0.34702999999999995,14.459583333333333,0.0,53.65,19.35368484837306,0.0,46.544,24.8475,21.24,28.41,2.4496144328373832,21.560000000000002,27.976,1.5025000000000002,2.69,0.6070831903454419,0.802,2.42,83.33,24.647916666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-13,0.33217,5.11136,5111.36,5.1113599999999995,212.97333333333333,0.0,715.34,274.0478727405546,0.0,678.757,332.17,0.33217,13.840416666666668,0.0,47.36,18.280714113909575,0.0,45.019,24.506666666666664,21.48,27.75,2.26151866378915,21.843,27.273,1.3475000000000001,2.14,0.37877663487923163,0.921,1.888,83.31,24.624583333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-14,0.3264,5.03143,5031.43,5.03143,209.64291666666668,0.0,662.39,264.89859061254833,0.0,643.163,326.40000000000003,0.3264,13.600000000000001,0.0,43.78,17.689346585125627,0.0,42.744,24.32375,20.74,27.54,2.392282542023322,21.201,27.304,1.0341666666666667,2.0,0.4881011715036017,0.36100000000000004,1.4989999999999999,83.28,24.599999999999998,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-15,0.30471,4.69459,4694.59,4.69459,195.60791666666668,0.0,616.56,243.29549789396228,0.0,578.0909999999999,304.71,0.30471,12.69625,0.0,41.0,16.3175610423116,0.0,38.676,24.62125,20.51,27.61,2.405776223826818,21.007,27.094,1.0916666666666666,1.93,0.5149222538755068,0.41,1.702,83.24,24.57375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-16,0.31021,4.80537,4805.37,4.80537,200.22375,0.0,649.7,250.8735767328186,0.0,589.649,310.21,0.31021,12.925416666666665,0.0,42.87,16.717475360458476,0.0,39.131,25.50375,22.01,28.09,1.9042191427139525,23.256,27.833,0.87125,1.66,0.46175762981855767,0.41,1.569,83.2,24.545416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-17,0.20269,3.14915,3149.15,3.14915,131.21458333333334,0.0,465.73,165.28139278157977,0.0,396.086,202.69,0.20269,8.445416666666667,0.0,31.1,11.029728200035878,0.0,26.232,24.549166666666665,22.83,27.09,1.4176677622270923,22.901,26.791999999999998,2.1091666666666664,4.41,1.338623292356957,0.501,3.597,83.15,24.516666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-18,0.01664,0.39677,396.77,0.39676999999999996,16.532083333333333,0.0,59.33,19.08750467194309,0.0,41.501999999999995,16.64,0.016640000000000002,0.6933333333333334,0.0,3.05,0.9182813183933042,0.0,1.9079999999999997,23.220416666666665,22.64,23.69,0.3317211920805835,22.723,23.570999999999998,4.5320833333333335,6.48,1.4602083805035335,2.655,6.21,83.09,24.485416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-19,0.0274,0.55373,553.73,0.55373,23.072083333333335,0.0,84.19,30.087674781077453,0.0,72.499,27.4,0.027399999999999997,1.1416666666666666,0.0,4.8,1.6769217831093572,0.0,3.967,22.513333333333335,21.49,23.23,0.6454433371329147,21.539,23.16,4.9158333333333335,6.28,0.7686573085393867,3.853,5.909,83.02,24.452916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-20,0.12938,2.05647,2056.47,2.05647,85.68624999999999,0.0,310.4,111.38086483118848,0.0,287.919,129.38,0.12938,5.390833333333333,0.0,20.66,7.437499531116781,0.0,19.147999999999996,23.245,21.24,25.55,1.3030199037486805,21.508,25.181,2.2129166666666666,4.14,0.9026265016324722,0.9810000000000001,3.2569999999999997,82.94,24.419583333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-21,0.29273,4.46826,4468.26,4.46826,186.1775,0.0,663.45,242.47411345920224,0.0,572.64,292.73,0.29273000000000005,12.197083333333333,0.0,43.92,16.2587251436606,0.0,38.565,23.7775,20.29,27.52,2.3067354119771895,20.565,27.031,1.3187499999999999,2.48,0.518889386721461,0.732,2.147,82.85,24.383750000000003,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-22,0.28535,4.41556,4415.56,4.41556,183.98166666666668,0.0,699.38,241.74409100582352,0.0,584.848,285.35,0.28535000000000005,11.889583333333334,0.0,46.07,16.027674294703566,0.0,38.706999999999994,23.99791666666667,20.61,27.37,2.385703759383432,20.717000000000002,26.84,0.8908333333333333,1.52,0.4665126557458163,0.41,1.4989999999999999,82.76,24.346666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-23,0.30758,4.74017,4740.17,4.74017,197.50708333333333,0.0,631.54,249.8663802824842,0.0,591.0899999999999,307.58,0.30757999999999996,12.815833333333332,0.0,41.84,16.715742623325934,0.0,39.365,23.722083333333334,20.31,26.75,2.1685719187213195,20.786,26.371,0.8870833333333333,1.38,0.34675488356382567,0.41,1.289,82.65,24.307083333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-24,0.30027,4.60439,4604.39,4.60439,191.84958333333336,0.0,673.75,244.5209684878858,0.0,562.229,300.27,0.30027,12.511249999999999,0.0,44.76,16.412704864776583,0.0,37.589,23.625,20.51,26.56,1.8920933886318476,21.669,26.267,0.9666666666666667,1.93,0.43814496972206995,0.55,1.639,82.54,24.26625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-25,0.38963000000000003,6.03073,6030.7300000000005,6.03073,251.2804166666667,0.0,868.64,327.62972261883857,0.0,780.186,389.63,0.38963,16.234583333333333,0.0,56.43,21.600633843189332,0.0,51.207,23.972916666666666,19.79,27.93,2.7487016368470765,20.134,27.537,1.1145833333333333,1.86,0.3840627118930796,0.641,1.73,82.42,24.224166666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-26,0.33334,5.130240000000001,5130.24,5.13024,213.76,0.0,716.21,276.1849546322489,0.0,668.138,333.34,0.33333999999999997,13.889166666666666,0.0,47.32,18.45776540167277,0.0,44.413,24.306250000000002,20.51,27.04,2.074461297280103,21.902,26.826,1.0062499999999999,1.79,0.42141389857602407,0.5710000000000001,1.569,82.29,24.179583333333337,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-27,0.29784,4.53357,4533.57,4.53357,188.89874999999998,0.0,680.79,240.45323837743516,0.0,546.7959999999999,297.84,0.29784,12.409999999999998,0.0,45.57,16.244820445432683,0.0,36.821999999999996,24.169583333333332,21.86,26.28,1.3770399229054187,22.204,25.852,0.985,2.0,0.48679073264730954,0.48,1.6809999999999998,82.15,24.133333333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-28,0.34568,5.35318,5353.18,5.35318,223.04916666666668,0.0,770.3,289.9835721121587,0.0,694.076,345.68,0.34568,14.403333333333334,0.0,50.48,19.22430700207799,0.0,45.943,25.125833333333333,21.21,28.52,2.246248886025549,22.444,28.267,0.995,2.41,0.5506202036755028,0.431,1.8769999999999998,82.0,24.085416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-29,0.26593,4.0912,4091.2,4.0912,170.46666666666667,0.0,594.43,223.1935996173388,0.0,525.747,265.93,0.26593,11.080416666666666,0.0,39.44,14.950390856942915,0.0,35.263,24.838333333333335,22.8,27.01,1.2987675317196976,23.565,26.716,0.7637499999999999,1.52,0.38191522505712544,0.36100000000000004,1.289,81.84,24.03625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-30,0.32187,4.98254,4982.54,4.98254,207.60583333333332,0.0,685.02,268.17455935683364,0.0,649.837,321.87,0.32187,13.41125,0.0,44.84,17.719266917925683,0.0,42.649,24.653333333333332,21.69,28.02,2.3029766497460114,22.117,27.849,0.9833333333333334,1.59,0.38068207283730887,0.522,1.52,81.68,23.984166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-07-31,0.33109,5.14971,5149.71,5.14971,214.57125,0.0,731.93,276.00390766472066,0.0,671.1999999999999,331.09,0.33109,13.795416666666666,0.0,47.74,18.15266922022325,0.0,43.769999999999996,24.631666666666664,21.15,28.27,2.4043921163727355,21.254,27.608999999999998,0.8704166666666667,1.52,0.3783083532581953,0.36100000000000004,1.31,81.5,23.930833333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-01,0.32821,5.05457,5054.57,5.05457,210.60708333333332,0.0,743.76,270.2041668567962,0.0,611.2339999999999,328.21,0.32821,13.675416666666665,0.0,49.06,18.029457051114186,0.0,40.616,24.337500000000002,20.48,27.56,2.317506624914314,21.214000000000002,27.115000000000002,1.1320833333333333,2.21,0.4923411610261524,0.55,1.7579999999999998,81.32,23.876666666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-02,0.34279,5.30888,5308.88,5.30888,221.20333333333335,0.0,799.84,288.3173841094396,0.0,694.4689999999999,342.79,0.34279000000000004,14.282916666666667,0.0,52.11,19.0923773724459,0.0,45.803,24.690416666666668,21.17,28.99,2.539865588991853,21.525,27.866999999999997,1.14125,1.86,0.426199713341262,0.5710000000000001,1.6179999999999999,81.12,23.817916666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-03,0.28199,4.31406,4314.06,4.3140600000000004,179.75250000000003,0.0,678.83,246.34697273578774,0.0,603.005,281.99,0.28199,11.749583333333334,0.0,45.05,16.478870127785026,0.0,40.141999999999996,24.39916666666667,21.92,27.37,1.5053294213117157,22.381999999999998,26.427,0.8641666666666666,1.72,0.4569646229924879,0.41,1.5969999999999998,80.92,23.75916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-04,0.0735,1.22669,1226.69,1.22669,51.11208333333334,0.0,243.97,74.95834831709898,0.0,169.612,73.5,0.0735,3.0625,0.0,16.06,4.86214056456261,0.0,10.779999999999998,23.20625,22.57,24.47,0.4714437815163493,22.687,23.678,2.143333333333333,4.69,1.3820327393928205,0.48,3.8,80.71,23.69875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-05,0.11459,1.81457,1814.57,1.81457,75.60708333333334,0.0,260.17,96.76659814838044,0.0,241.288,114.59,0.11459,4.774583333333333,0.0,17.28,6.406164136929006,0.0,15.955,22.6925,21.28,24.11,0.685681190971558,21.988,23.744,3.235,5.45,1.0983228320845653,2.14,4.907,80.5,23.635833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-06,0.11078,1.7713,1771.3,1.7712999999999999,73.80416666666666,0.0,242.27,90.27421804011168,0.0,222.109,110.78,0.11078,4.615833333333334,0.0,15.98,5.903224554845219,0.0,14.555,23.145,21.54,24.88,1.1186482525993064,21.84,24.697,2.345,3.17,0.5478257418908505,1.59,2.9,80.27,23.570833333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-07,0.33759,5.158989999999999,5158.99,5.15899,214.95791666666665,0.0,734.19,277.55267460867236,0.0,676.0159999999998,337.59,0.33759,14.066249999999998,0.0,48.98,18.57721250501597,0.0,44.937,24.129166666666666,19.87,27.73,2.8716756457672488,20.121000000000002,27.434,1.51,2.9,0.6314854812610329,0.851,2.5739999999999994,80.04,23.505416666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-08,0.26086,4.02267,4022.67,4.02267,167.61125,0.0,733.24,232.9089299968608,0.0,526.639,260.86,0.26086000000000004,10.869166666666667,0.0,48.05,15.481451150009965,0.0,35.173,24.38208333333333,22.08,27.27,1.5909416931536131,22.492,26.555,0.7291666666666666,1.31,0.3331394363595686,0.36100000000000004,1.079,79.8,23.4375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-09,0.32417,4.99597,4995.97,4.995970000000001,208.1654166666667,0.0,752.07,276.4071248527868,0.0,689.351,324.17,0.32417,13.507083333333334,0.0,49.04,18.298407979970534,0.0,45.221,25.05666666666667,22.09,28.54,2.0173630370333444,22.540000000000003,27.701,0.89125,1.72,0.44351670229811113,0.36100000000000004,1.45,79.56,23.367083333333337,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-10,0.32469,4.99151,4991.51,4.99151,207.97958333333335,0.0,678.16,262.93963014315443,0.0,601.385,324.69,0.32469,13.52875,0.0,44.95,17.53039876837549,0.0,39.962999999999994,24.979583333333334,21.91,27.6,1.9861815652515065,22.61,27.362,0.9625,1.72,0.3885116527825466,0.5920000000000001,1.38,79.3,23.294583333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-11,0.34024,5.25523,5255.2300000000005,5.25523,218.9679166666667,0.0,783.35,290.90588880074137,0.0,716.092,340.24,0.34024,14.176666666666668,0.0,51.35,19.241733553527023,0.0,47.038,25.623333333333335,22.24,29.19,2.559812606365968,22.359,28.682,1.2758333333333334,2.21,0.494982798705665,0.711,1.93,79.04,23.22083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-12,0.18495999999999999,2.89357,2893.57,2.89357,120.56541666666668,0.0,670.71,190.67448804473867,0.0,342.1,184.96,0.18496,7.706666666666667,0.0,44.14,12.645528395673987,0.0,22.649,25.134583333333335,23.31,29.43,2.06783015694496,23.383,28.602999999999998,0.9820833333333333,1.86,0.4518366304093884,0.452,1.59,78.78,23.145416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-13,0.11936,1.9116,1911.6,1.9116,79.64999999999999,0.0,282.26,99.54013012020744,0.0,218.78,119.36,0.11936,4.973333333333334,0.0,18.48,6.445878809222867,0.0,14.082999999999998,24.237083333333334,22.65,26.63,1.1785454526907189,22.89,25.688,0.8275,1.66,0.4392508444474821,0.29800000000000004,1.3379999999999999,78.5,23.067916666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-14,0.14415,2.25463,2254.63,2.25463,93.94291666666668,0.0,311.5,116.13976551810947,0.0,291.055,144.15,0.14415,6.0062500000000005,0.0,20.77,7.665580787151606,0.0,19.258000000000003,23.746666666666666,22.19,25.35,0.9413388553436582,22.546,24.869999999999997,0.87875,2.0,0.4837562492574667,0.34,1.5759999999999996,78.22,22.987916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-15,0.25776,3.96175,3961.75,3.96175,165.07291666666666,0.0,692.09,223.41077655840044,0.0,476.589,257.76,0.25776,10.74,0.0,45.6,14.8436618006533,0.0,31.705,23.4375,20.4,26.37,1.878827687219047,20.728,26.085,0.7666666666666666,1.24,0.37753970901622774,0.28,1.2189999999999999,77.94,22.907083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-16,0.30104000000000003,4.62644,4626.44,4.62644,192.76833333333332,0.0,764.31,258.7294344470211,0.0,606.4399999999999,301.04,0.30104000000000003,12.543333333333335,0.0,50.21,17.204013855889073,0.0,40.278999999999996,23.395833333333332,19.87,26.57,2.1197516603246895,20.602,26.0,0.8224999999999999,1.45,0.41045309004858865,0.27,1.38,77.65,22.824166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-17,0.2988,4.56661,4566.610000000001,4.566610000000001,190.2754166666667,0.0,677.94,254.45095350371415,0.0,616.045,298.8,0.2988,12.450000000000001,0.0,44.91,16.99966726017076,0.0,41.087,22.78625,19.94,25.99,1.9760980711889082,20.728,25.63,0.9883333333333333,1.45,0.36446108716565473,0.522,1.38,77.35,22.74,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-18,0.27963,4.23175,4231.75,4.23175,176.32291666666666,0.0,694.95,234.44960964999754,0.0,523.538,279.63,0.27963,11.65125,0.0,46.25,15.788844248943345,0.0,35.186,22.715833333333336,19.95,25.91,2.0718484010905467,20.085,25.586000000000002,1.2791666666666666,2.21,0.48774473604154045,0.711,1.909,77.05,22.653333333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-19,0.09074,1.48252,1482.52,1.48252,61.77166666666667,0.0,202.01,74.22958965069216,0.0,174.11499999999998,90.74,0.09074,3.7808333333333333,0.0,13.05,4.719443516077852,0.0,11.105999999999998,21.647499999999997,19.8,23.64,1.230575157148601,20.203,23.087,1.2362499999999998,2.28,0.39470200647202625,0.781,1.66,76.74,22.565416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-20,0.11167,1.77758,1777.58,1.77758,74.06583333333333,0.0,239.22,89.49945775481434,0.0,199.567,111.67,0.11167,4.652916666666667,0.0,15.68,5.809928143809688,0.0,12.956,21.618333333333336,19.82,23.46,1.3180409265489337,19.922,23.172,0.9075000000000001,1.52,0.3461873079330221,0.501,1.359,76.43,22.475416666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-21,0.18824,2.89926,2899.26,2.8992600000000004,120.80250000000001,0.0,364.11,145.81522146494024,0.0,329.96500000000003,188.24,0.18824000000000002,7.843333333333334,0.0,24.44,9.765514152704233,0.0,22.012,22.785,19.78,25.94,2.186694945027468,19.929000000000002,25.273,1.0383333333333333,1.79,0.33195948766268957,0.711,1.38,76.11,22.383750000000003,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-22,0.29968,4.5514,4551.4,4.551399999999999,189.64166666666665,0.0,690.91,249.73765770376383,0.0,590.593,299.68,0.29968,12.486666666666666,0.0,46.07,16.780458786977466,0.0,39.657999999999994,23.6675,20.37,26.93,2.434447084800911,20.55,26.483,1.4075,2.14,0.34940010701573726,1.1,1.9859999999999998,75.8,22.29041666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-23,0.28622,4.35723,4357.23,4.3572299999999995,181.55124999999998,0.0,688.96,245.9087572624643,0.0,601.1949999999999,286.21999999999997,0.28622,11.925833333333332,0.0,45.92,16.482361301038484,0.0,40.16299999999999,23.424166666666665,20.83,26.71,2.030716122705114,21.055,26.230999999999998,1.3654166666666667,2.14,0.3904287405523259,0.9390000000000001,1.7999999999999998,75.53,22.195833333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-24,0.33971,5.16522,5165.22,5.165220000000001,215.2175,0.0,772.02,285.99531618618295,0.0,687.732,339.71,0.33970999999999996,14.154583333333333,0.0,51.05,19.12769969105053,0.0,45.904,23.742500000000003,20.46,26.9,2.32307189804325,20.757,26.759,1.2133333333333334,2.07,0.5005967453442696,0.662,1.9789999999999999,75.26,22.098333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-25,0.26006999999999997,3.96143,3961.43,3.96143,165.05958333333334,0.0,589.33,227.9238803612936,0.0,553.995,260.07,0.26006999999999997,10.83625,0.0,39.47,15.318991002219661,0.0,37.103,23.91125,22.02,26.28,1.3857357565410957,22.492,26.125,0.77875,1.66,0.3812600675791195,0.48,1.24,74.99,22.000416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-26,0.26565,4.05837,4058.37,4.05837,169.09875,0.0,682.8,233.1306219475981,0.0,547.6049999999998,265.65,0.26565,11.06875,0.0,45.3,15.605063646555353,0.0,36.730999999999995,23.931250000000002,20.62,26.45,1.8744629665702877,21.575000000000003,26.29,0.7291666666666666,1.38,0.36787186647653214,0.34,1.24,74.71,21.90041666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-27,0.34309,5.26839,5268.39,5.26839,219.51625,0.0,770.9,282.0893581182866,0.0,663.429,343.09,0.34308999999999995,14.295416666666666,0.0,50.21,18.706523154089666,0.0,43.839,24.235833333333332,20.03,27.79,2.371040712002013,20.810000000000002,26.907,0.8504166666666667,1.38,0.32238889783811625,0.41,1.289,74.43,21.799166666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-28,0.35873,5.52736,5527.36,5.52736,230.30666666666664,0.0,871.57,297.790133405429,0.0,684.544,358.73,0.35873,14.947083333333333,0.0,56.45,19.663139091947535,0.0,45.306000000000004,24.009583333333335,19.6,27.51,2.6615514912508678,20.162,27.107,0.9874999999999999,1.79,0.366015561560363,0.62,1.359,74.14,21.696250000000003,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-29,0.32933999999999997,5.0435,5043.5,5.0435,210.14583333333334,0.0,799.24,284.7896894035662,0.0,671.28,329.34,0.32933999999999997,13.722499999999998,0.0,52.41,18.93802254265442,0.0,44.647999999999996,24.069999999999997,21.87,27.33,1.654792775677603,22.204,26.381,1.0008333333333332,2.21,0.42985251936658125,0.452,1.5759999999999996,73.85,21.59125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-30,0.29888000000000003,4.55597,4555.97,4.55597,189.83208333333334,0.0,713.53,246.21392765993536,0.0,532.704,298.88,0.29888,12.453333333333333,0.0,47.25,16.470850052419134,0.0,35.783,23.864166666666666,21.48,26.33,1.6454625797778788,21.74,26.145,0.79625,1.59,0.4173603645688501,0.29800000000000004,1.4289999999999998,73.55,21.485833333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-08-31,0.2322,3.4913499999999997,3491.35,3.4913499999999997,145.47291666666666,0.0,564.04,196.8626561287836,0.0,474.55199999999996,232.2,0.2322,9.674999999999999,0.0,38.73,13.526825521742053,0.0,32.675999999999995,23.2925,21.21,25.66,1.3031675457031262,22.101,25.301,3.7925,8.69,2.5876080107681116,0.501,6.8229999999999995,73.25,21.377499999999998,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-01,0.024640000000000002,0.50356,503.56,0.50356,20.981666666666666,0.0,75.84,27.896239993897055,0.0,67.88699999999999,24.64,0.024640000000000002,1.0266666666666666,0.0,4.2,1.5068471740017637,0.0,3.646,22.61791666666667,21.89,23.13,0.3993252914677407,22.003,22.98,4.56,8.97,2.6533588229785776,1.699,8.42,72.95,21.26875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-02,0.27945,4.3102599999999995,4310.26,4.31026,179.59416666666667,0.0,810.76,262.61287055642197,0.0,608.059,279.45,0.27945,11.643749999999999,0.0,52.52,17.321202592173858,0.0,40.227999999999994,23.49083333333333,19.68,27.79,2.4748208835786665,20.153,26.695999999999998,0.97625,1.59,0.41198155826180627,0.41,1.31,72.64,21.15791666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-03,0.3499,5.3424,5342.4,5.3424,222.6,0.0,784.02,293.09523804595904,0.0,706.67,349.9,0.3499,14.579166666666666,0.0,51.48,19.485613403486813,0.0,46.97599999999999,23.637083333333333,20.23,27.19,2.2676179403039676,20.608,26.502,0.9629166666666666,2.0,0.4881596243449265,0.38200000000000006,1.702,72.33,21.046666666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-04,0.36394,5.55698,5556.9800000000005,5.55698,231.54083333333335,0.0,890.3,302.86319663758456,0.0,688.537,363.94,0.36394,15.164166666666667,0.0,57.92,20.150392792949347,0.0,46.155,23.70958333333333,20.9,26.94,1.9085835384358765,21.38,26.127,0.9645833333333332,2.07,0.6021770587999243,0.38200000000000006,1.958,72.01,20.9325,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-05,0.37412,5.69145,5691.45,5.69145,237.14374999999998,0.0,776.52,303.2197433891439,0.0,716.944,374.12,0.37412,15.588333333333333,0.0,51.3,20.31293968977852,0.0,47.952999999999996,23.89916666666667,21.01,27.12,2.0637996125059503,21.456,26.58,1.0283333333333333,2.07,0.6143619289231266,0.36100000000000004,1.86,71.69,20.817916666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-06,0.41474999999999995,6.38653,6386.53,6.38653,266.10541666666666,0.0,891.61,341.9425300681155,0.0,815.0949999999999,414.75,0.41475,17.28125,0.0,57.67,22.523033487965158,0.0,53.260999999999996,23.182916666666667,19.43,26.71,2.550095444363272,19.837,26.526,1.1008333333333333,1.72,0.37387415537580415,0.69,1.569,71.37,20.701666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-07,0.42177000000000003,6.49937,6499.37,6.49937,270.8070833333333,0.0,884.88,349.90852897242297,0.0,852.3580000000001,421.77,0.42177,17.57375,0.0,57.69,23.03620719319537,0.0,55.635,23.269166666666667,18.58,27.01,2.7555997006359476,19.723,26.822,1.0258333333333334,2.0,0.5365097889351026,0.36100000000000004,1.8669999999999998,71.04,20.58375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-08,0.30619,4.61819,4618.19,4.618189999999999,192.42458333333332,0.0,673.92,247.886204046011,0.0,598.223,306.19,0.30619,12.757916666666667,0.0,45.37,16.824257068465077,0.0,40.37,23.3475,21.38,25.48,1.449903295126052,21.549,25.19,0.8179166666666666,2.07,0.6113703721019346,0.24900000000000003,1.839,70.71,20.466666666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-09-09,0.31505,4.7693,4769.3,4.7693,198.72083333333333,0.0,788.77,265.69745237633606,0.0,601.805,315.05,0.31505,13.127083333333333,0.0,52.35,17.864337921794302,0.0,40.501999999999995,23.775833333333335,22.01,26.03,1.2452271197296279,22.32,25.284,0.7070833333333333,2.0,0.654000925186599,0.07,1.7089999999999999,70.38,20.34625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
