date,_date(org),doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_Wh_min_max_scaled,P_Wh_min_max_scaled_kWh,P_Wh_min_max_scaled_mean,P_Wh_min_max_scaled_min,P_Wh_min_max_scaled_max,P_Wh_min_max_scaled_std,P_Wh_min_max_scaled_p10,P_Wh_min_max_scaled_p90,P_max_normalization,P_max_normalization_kWh,P_max_normalization_mean,P_max_normalization_min,P_max_normalization_max,P_max_normalization_std,P_max_normalization_p10,P_max_normalization_p90,P_wh_max_scaled,P_wh_max_scaled_kWh,P_wh_max_scaled_mean,P_wh_max_scaled_min,P_wh_max_scaled_max,P_wh_max_scaled_std,P_wh_max_scaled_p10,P_wh_max_scaled_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_Wh_min_max_scaled,valid_frac_P_Wh_min_max_scaled,n_obs_P_max_normalization,valid_frac_P_max_normalization,n_obs_P_wh_max_scaled,valid_frac_P_wh_max_scaled,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2026/12/11,2005-12-11,345,12,11,0.16557,2.42166,2421.66,2.42166,100.9025,0.0,371.3,141.4862106739366,0.0,342.97099999999995,165.57,0.16557,6.89875,0.0,26.09,9.895962862615283,0.0,24.003,2.631102671278436,0.0026311026712784,0.1096292779699348,0.0,0.414600885991752,0.157258527044146,0.0,0.3814359933484101,2.2026074231741384,0.0022026074231741,0.0917753092989224,0.0,0.3470799521085539,0.1316477698897869,0.0,0.3193162165757615,2.631102671278436,0.0026311026712784,0.1096292779699348,0.0,0.414600885991752,0.157258527044146,0.0,0.3814359933484101,18.03625,16.79,19.72,0.9101304851503438,17.203000000000003,19.335,1.8012499999999998,2.76,0.5184870339245006,1.261,2.627,42.59,11.482916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/12,2005-12-12,346,12,12,0.2587,3.69236,3692.36,3.69236,153.84833333333333,0.0,695.32,235.10816810596972,0.0,553.5889999999999,258.7,0.2587,10.779166666666669,0.0,49.17,16.74330805106188,0.0,39.475,4.11104826393508,0.004111048263935,0.1712936776639616,0.0,0.7813693202075296,0.26607092190123,0.0,0.6273043301849143,3.4415325262737797,0.0034415325262737,0.1433971885947408,0.0,0.6541173340428362,0.2227392317555126,0.0,0.5251430091791939,4.11104826393508,0.004111048263935,0.1712936776639616,0.0,0.7813693202075296,0.26607092190123,0.0,0.6273043301849143,16.081666666666667,14.0,17.99,1.0541333413991196,15.037,17.601,1.97,2.97,0.5653086882787829,1.38,2.879,42.5,11.455,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/13,2005-12-13,347,12,13,0.30163,4.28254,4282.54,4.28254,178.4391666666667,0.0,671.08,249.3280914938608,0.0,607.1959999999999,301.63,0.30163,12.567916666666669,0.0,47.36,17.685740259160564,0.0,43.055,4.793256620992417,0.0047932566209924,0.199719025874684,0.0,0.7526062844219769,0.2810472817504012,0.0,0.6841947545563388,4.012638020486896,0.0040126380204868,0.1671932508536206,0.0,0.6300385792204337,0.2352765765486305,0.0,0.5727683916456032,4.793256620992417,0.0047932566209924,0.199719025874684,0.0,0.7526062844219769,0.2810472817504012,0.0,0.6841947545563388,14.329583333333332,12.71,17.06,1.6333201160364348,12.843,16.805,1.4775,2.28,0.4708941540811756,0.921,2.168,42.42,11.43125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/14,2005-12-14,348,12,14,0.08336,1.27893,1278.93,1.27893,53.28875,0.0,240.9,80.0696874366052,0.0,202.221,83.36,0.08336,3.473333333333333,0.0,16.89,5.516301270792318,0.0,13.956999999999995,1.3246887641346274,0.0013246887641346,0.0551953651722761,0.0,0.2684020300651855,0.0876605363843588,0.0,0.2217931991485964,1.1089530397765062,0.0011089530397765,0.0462063766573544,0.0,0.2246907010775575,0.0733843457601744,0.0,0.1856724757216974,1.3246887641346274,0.0013246887641346,0.0551953651722761,0.0,0.2684020300651855,0.0876605363843588,0.0,0.2217931991485964,13.229583333333332,12.01,14.68,0.8345031282233114,12.205,14.499,1.4608333333333334,2.0,0.3272801840023005,0.97,1.86,42.34,11.40875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/15,2005-12-15,349,12,15,0.3976,5.64437,5644.37,5.64437,235.1820833333333,0.0,813.65,320.2907279193752,0.0,735.619,397.6,0.3976,16.566666666666666,0.0,57.0,22.616016961180534,0.0,51.903,6.3183331648263925,0.0063183331648263,0.2632638818677663,0.0,0.9057972595450312,0.3593951962326539,0.0,0.8247999151257149,5.289344153252627,0.0052893441532526,0.2203893397188594,0.0,0.758281229213782,0.3008649323025214,0.0,0.690474923506718,6.3183331648263925,0.0063183331648263,0.2632638818677663,0.0,0.9057972595450312,0.3593951962326539,0.0,0.8247999151257149,13.503333333333332,11.0,16.96,1.9929368031749712,11.669,16.573999999999998,1.8570833333333332,2.97,0.6290674890638536,1.212,2.858,42.27,11.39,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/16,2005-12-16,350,12,16,0.40946,5.90442,5904.42,5.90442,246.0175,0.0,920.33,344.6906557461279,0.0,827.329,409.46,0.40946,17.06083333333333,0.0,63.0,23.879311751182133,0.0,57.268,6.506802559531728,0.0065068025595317,0.271116773313822,0.0,1.0011443394971398,0.3794704411235479,0.0,0.910056095782892,5.447119861646933,0.0054471198616469,0.2269633275686222,0.0,0.8381003059731276,0.3176707696046578,0.0,0.7618464813090329,6.506802559531728,0.0065068025595317,0.271116773313822,0.0,1.0011443394971398,0.3794704411235479,0.0,0.910056095782892,14.0925,10.72,18.09,2.5821548971824826,11.153,17.817,1.3445833333333337,2.48,0.6390412599230647,0.69,2.259,42.21,11.372916666666669,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/17,2005-12-17,351,12,17,0.4035,5.71776,5717.76,5.71776,238.24,0.0,833.9,322.9220832121689,0.0,749.889,403.5,0.4035,16.8125,0.0,58.42,22.83940611616533,0.0,53.068,6.4120911267793,0.0064120911267793,0.2671704636158041,0.0,0.9283627351336968,0.3629451135027822,0.0,0.843313139816416,5.367832912065984,0.0053678329120659,0.2236597046694159,0.0,0.7771717440468272,0.3038367183206775,0.0,0.705973127577491,6.4120911267793,0.0064120911267793,0.2671704636158041,0.0,0.9283627351336968,0.3629451135027822,0.0,0.843313139816416,13.32125,10.04,16.68,2.1797134085650485,10.887,16.508,2.0370833333333334,3.38,0.9360577795556568,0.851,3.17,42.16,11.36,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/18,2005-12-18,352,12,18,0.36753,5.23723,5237.2300000000005,5.23723,218.2179166666667,0.0,859.69,311.36110344574075,0.0,724.6049999999999,367.53,0.3675299999999999,15.31375,0.0,59.41,21.871380508008336,0.0,50.995,5.840485382466409,0.0058404853824664,0.243353557602767,0.0,0.9440950033257948,0.3475620443266765,0.0,0.8103707236929624,4.889317546893707,0.0048893175468937,0.2037215644539044,0.0,0.7903418917121191,0.2909588999335949,0.0,0.6783956365571371,5.840485382466409,0.0058404853824664,0.243353557602767,0.0,0.9440950033257948,0.3475620443266765,0.0,0.8103707236929624,12.268333333333333,8.52,16.41,2.8796462141798904,8.686,15.994,1.6816666666666666,2.41,0.6895535207444121,0.543,2.322,42.11,11.347916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/19,2005-12-19,353,12,19,0.17768,2.55431,2554.31,2.55431,106.42958333333333,0.0,481.75,154.55469856217547,0.0,348.289,177.68,0.17768,7.403333333333333,0.0,34.31,10.977635235437496,0.0,24.799,2.8235448609817744,0.0028235448609817,0.1176477025409072,0.0,0.5452263855261407,0.174447577413057,0.0,0.3940853726220565,2.363708926433417,0.0023637089264334,0.0984878719347257,0.0,0.4564320872688572,0.1460374515822468,0.0,0.3299055474258347,2.8235448609817744,0.0028235448609817,0.1176477025409072,0.0,0.5452263855261407,0.174447577413057,0.0,0.3940853726220565,13.36125,10.7,15.52,1.728669537408819,11.213,15.276,0.8745833333333334,1.31,0.2903068716206093,0.4240000000000001,1.198,42.07,11.339583333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/20,2005-12-20,354,12,20,0.36069,5.23584,5235.84,5.2358400000000005,218.16,0.0,768.8,305.12689206438284,0.0,735.016,360.69,0.36069,15.02875,0.0,52.79,21.070765717808705,0.0,50.602,5.731789711321005,0.005731789711321,0.2388245713050418,0.0,0.838895391778635,0.3348393305913424,0.0,0.8041254899560994,4.798323799388053,0.004798323799388,0.1999301583078355,0.0,0.7022748436876414,0.2803081777013264,0.0,0.6731674870294,5.731789711321005,0.005731789711321,0.2388245713050418,0.0,0.838895391778635,0.3348393305913424,0.0,0.8041254899560994,15.777916666666668,12.09,19.59,2.3249010809563244,13.335,19.209,1.007083333333333,1.86,0.4359545166410254,0.55,1.639,42.04,11.334166666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/21,2005-12-21,355,12,21,0.3797,5.33875,5338.75,5.33875,222.44791666666663,0.0,883.31,312.8562318240172,0.0,712.433,379.7,0.3797,15.820833333333333,0.0,62.37,22.338017100248944,0.0,50.949,6.033881042969269,0.0060338810429692,0.2514117101237195,0.0,0.9911328961021684,0.3549774504048341,0.0,0.8096397294133297,5.05121724092058,0.0050512172409205,0.2104673850383575,0.0,0.8297193029133962,0.2971666502627238,0.0,0.6777836903019822,6.033881042969269,0.0060338810429692,0.2514117101237195,0.0,0.9911328961021684,0.3549774504048341,0.0,0.8096397294133297,13.310416666666669,9.46,15.78,1.930202690790849,10.22,15.537,2.5470833333333336,3.93,0.7816174932773072,1.601,3.66,42.02,11.330833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/22,2005-12-22,356,12,22,0.49408,6.96469,6964.69,6.964689999999999,290.19541666666663,0.0,1019.87,395.8507774399576,0.0,929.251,494.08,0.4940799999999999,20.586666666666662,0.0,71.17,28.011614154422304,0.0,65.645,7.851514210456298,0.0078515142104562,0.3271464254356791,0.0,1.1309752800319277,0.4451376023948865,0.0,1.0431765105760278,6.5728349075429024,0.0065728349075429,0.2738681211476209,0.0,0.9467872821604364,0.3726435300575003,0.0,0.873287215644539,7.851514210456298,0.0078515142104562,0.3271464254356791,0.0,1.1309752800319277,0.4451376023948865,0.0,1.0431765105760278,9.9175,7.73,13.2,1.8171220676376287,8.185,12.848,1.9654166666666668,3.1,0.8707117486719486,0.5710000000000001,3.012,42.0,11.33,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/23,2005-12-23,357,12,23,0.46635,6.736750000000001,6736.75,6.73675,280.6979166666667,0.0,985.6,383.8267542726419,0.0,898.842,466.35,0.46635,19.43125,0.0,66.8,26.4270125822375,0.0,61.706,7.410851789277636,0.0074108517892776,0.3087854912199015,0.0,1.0615308234668084,0.4199564135956629,0.0,0.9805811525874684,6.203937741120128,0.0062039377411201,0.2584974058800053,0.0,0.888652387920713,0.3515632909703006,0.0,0.8208859917520287,7.410851789277636,0.0074108517892776,0.3087854912199015,0.0,1.0615308234668084,0.4199564135956629,0.0,0.9805811525874684,10.7075,3.85,15.75,4.163037404922349,4.175,15.434,1.0566666666666666,1.79,0.4912686917932302,0.34,1.6809999999999998,41.99,11.332916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/24,2005-12-24,358,12,24,0.43199,6.26624,6266.24,6.26624,261.0933333333333,0.0,918.58,357.7345865383959,0.0,854.321,431.99,0.43199,17.999583333333334,0.0,62.2,24.57969796382278,0.0,58.37,6.864830844751896,0.0068648308447518,0.286034618531329,0.0,0.9884313955035252,0.3906004044925483,0.0,0.927568176134096,5.746840494878276,0.0057468404948782,0.2394516872865948,0.0,0.8274577624052148,0.3269881330826496,0.0,0.7765065850738326,6.864830844751896,0.0068648308447518,0.286034618531329,0.0,0.9884313955035252,0.3906004044925483,0.0,0.927568176134096,12.97875,6.03,17.77,3.924828783305186,6.908,17.605999999999998,1.080833333333333,1.79,0.4586550912762477,0.5710000000000001,1.751,41.99,11.337916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/25,2005-12-25,359,12,25,0.40951,5.97797,5977.97,5.97797,249.08208333333332,0.0,906.65,345.5036080473428,0.0,840.703,409.51,0.40951,17.062916666666666,0.0,61.05,23.5925654242412,0.0,57.19499999999999,6.507597118531328,0.0065075971185313,0.2711498799388053,0.0,0.9701565385127044,0.3749137036300795,0.0,0.9088960396434748,5.447785020619928,0.0054477850206199,0.2269910425258303,0.0,0.8121591060263402,0.3138561317578981,0.0,0.7608753492084608,6.507597118531328,0.0065075971185313,0.2711498799388053,0.0,0.9701565385127044,0.3749137036300795,0.0,0.9088960396434748,14.901666666666666,10.5,19.13,2.959082799533117,11.164,18.743,1.14625,1.93,0.413992359727862,0.62,1.751,41.99,11.345,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/26,2005-12-26,360,12,26,0.42435,6.22238,6222.38,6.22238,259.2658333333333,0.0,938.82,357.8760663416107,0.0,850.413,424.35,0.42435,17.681250000000002,0.0,62.73,24.301368777427367,0.0,57.567,6.743422229612877,0.0067434222296128,0.2809759262338698,0.0,0.9968537208992948,0.3861774252945069,0.0,0.9148075586005054,5.645204203804709,0.0056452042038047,0.2352168418251962,0.0,0.8345084475189569,0.3232854699671061,0.0,0.7658241319675402,6.743422229612877,0.0067434222296128,0.2809759262338698,0.0,0.9968537208992948,0.3861774252945069,0.0,0.9148075586005054,15.562083333333334,9.58,20.68,3.742224378241028,10.264,20.349,1.33625,2.28,0.452949872454471,0.851,2.049,42.01,11.355,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/27,2005-12-27,361,12,27,0.2541899999999999,3.69313,3693.13,3.69313,153.88041666666666,0.0,724.69,230.26530057228535,0.0,485.079,254.19,0.2541899999999999,10.59125,0.0,49.96,15.998837814449008,0.0,33.913,4.039379042171079,0.004039379042171,0.1683074600904616,0.0,0.7939233524012238,0.2542404113725144,0.0,0.5389175870693095,3.381535186909671,0.0033815351869096,0.1408972994545696,0.0,0.6646268458161501,0.212835410595304,0.0,0.4511507250232805,4.039379042171079,0.004039379042171,0.1683074600904616,0.0,0.7939233524012238,0.2542404113725144,0.0,0.5389175870693095,16.326666666666664,12.13,20.52,2.839647355121631,12.664,19.865,1.4,2.14,0.4174873077997857,0.921,1.979,42.03,11.369166666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/28,2005-12-28,362,12,28,0.08932,1.37868,1378.68,1.37868,57.445,0.0,291.32,94.61563415253822,0.0,200.336,89.32,0.08932,3.721666666666666,0.0,20.14,6.436873171958887,0.0,13.299,1.419400196887055,0.001419400196887,0.0591416748702939,0.0,0.3200483650392444,0.102289510161391,0.0,0.2113368027138485,1.188239989357456,0.0011882399893574,0.0495099995565606,0.0,0.267926034322203,0.0856308789671263,0.0,0.1769189836370892,1.419400196887055,0.001419400196887,0.0591416748702939,0.0,0.3200483650392444,0.102289510161391,0.0,0.2113368027138485,16.269583333333333,14.28,18.9,1.3853754134644818,14.765,18.483,1.1091666666666666,1.93,0.3439276550149144,0.781,1.639,42.06,11.385,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/29,2005-12-29,363,12,29,0.14092,2.08812,2088.12,2.08812,87.005,0.0,402.35,133.28621948404052,0.0,290.354,140.92000000000002,0.14092,5.871666666666667,0.0,28.21,9.2921634428843,0.0,20.059,2.239385084475189,0.0022393850844751,0.0933077118531328,0.0,0.4482901875748303,0.1476634417861248,0.0,0.3187611794598908,1.8746840494878272,0.0018746840494878,0.0781118353953261,0.0,0.3752826925635227,0.1236153178513276,0.0,0.2668484767859517,2.239385084475189,0.0022393850844751,0.0933077118531328,0.0,0.4482901875748303,0.1476634417861248,0.0,0.3187611794598908,17.03708333333333,15.34,19.15,1.2797196675585742,15.489,18.943,1.14125,1.93,0.4061838574918463,0.711,1.769,42.09,11.402916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/30,2005-12-30,364,12,30,0.23512,3.44843,3448.43,3.44843,143.68458333333334,0.0,663.11,225.2446952129128,0.0,539.5859999999999,235.12,0.23512,9.796666666666669,0.0,45.25,15.575780158188929,0.0,37.24,3.7363342397232935,0.0037363342397232,0.1556805933218039,0.0,0.7190758946388187,0.2475175260098842,0.0,0.5917875429027536,3.1278435546095515,0.0031278435546095,0.1303268147753979,0.0,0.6019688705600639,0.2072073986721953,0.0,0.4954104030863375,3.7363342397232935,0.0037363342397232,0.1556805933218039,0.0,0.7190758946388187,0.2475175260098842,0.0,0.5917875429027536,17.966666666666665,14.3,21.96,2.346986350095849,14.91,21.405,1.06,1.66,0.3678255730287292,0.473,1.52,42.14,11.424583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/12/31,2005-12-31,365,12,31,0.37888,5.5743,5574.3,5.5743,232.2625,0.0,904.02,342.3452598493286,0.0,825.733,378.88,0.37888,15.786666666666669,0.0,60.95,23.329840131893533,0.0,56.33,6.020850275375814,0.0060208502753758,0.2508687614739922,0.0,0.9685674205135026,0.3707386887209272,0.0,0.895150168950379,5.040308633763469,0.0050403086337634,0.2100128597401445,0.0,0.8108287880803512,0.3103610500451448,0.0,0.7493680989756552,6.020850275375814,0.0060208502753758,0.2508687614739922,0.0,0.9685674205135026,0.3707386887209272,0.0,0.895150168950379,18.38875,16.32,21.86,1.8977522459363647,16.491,21.313,1.3729166666666666,2.41,0.620676203245591,0.83,2.322,42.19,11.448333333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/01,2006-01-01,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55625,14.52,16.84,0.7730078081291103,14.66,16.392,1.25,1.45,0.1897366596101027,1.04,1.45,0.0,0.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0
2027/01/02,2005-01-01,1,1,1,0.42744,5.9336400000000005,5933.64,5.9336400000000005,370.8525,0.0,948.34,380.8439946312225,0.0,865.8050000000001,427.44,0.42744,26.715,0.0,67.0,27.357305910243912,0.0,61.865,6.792525975788212,0.0067925259757882,0.4245328734867633,0.0,1.064709059465212,0.4347398723163863,0.0,0.9831078502061992,5.686311028335772,0.0056863110283357,0.3553944392709857,0.0,0.8913130238126912,0.3639391500631091,0.0,0.8230011972861513,6.792525975788212,0.0067925259757882,0.4245328734867633,0.0,1.064709059465212,0.4347398723163863,0.0,0.9831078502061992,9.9375,7.8,12.54,1.5753327690787535,8.399999999999999,12.13,1.930625,3.24,1.1006693039540378,0.48,3.17,42.31,16.830625,16,1.0,16,1.0,16,1.0,16,1.0,16,1.0,16,1.0,16,1.0,16,1.0
2027/01/03,2005-01-02,2,1,2,0.39198,5.56195,5561.95,5.56195,231.74791666666667,0.0,851.65,317.3832545099018,0.0,736.814,391.98,0.39198,16.3325,0.0,59.11,22.372267430906504,0.0,52.006,6.229024733271252,0.0062290247332712,0.2595426972196354,0.0,0.9393276493281894,0.3555217285740994,0.0,0.8264367066648929,5.21458028468804,0.005214580284688,0.2172741785286683,0.0,0.7863509378741519,0.2976222885580219,0.0,0.6918451509910869,6.229024733271252,0.0062290247332712,0.2595426972196354,0.0,0.9393276493281894,0.3555217285740994,0.0,0.8264367066648929,10.753750000000002,7.42,14.78,2.731377757931286,7.742,14.556,1.2091666666666667,1.93,0.3658571432613586,0.83,1.769,42.41,11.51125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/04,2005-01-03,3,1,3,0.31001,4.46126,4461.26,4.46126,185.88583333333332,0.0,831.17,283.5977724036612,0.0,670.0199999999999,310.01,0.31001,12.917083333333332,0.0,57.02,19.747895535466817,0.0,46.826999999999984,4.926424709325528,0.0049264247093255,0.205267696221897,0.0,0.9061150831448715,0.3138173624176736,0.0,0.744136285486231,4.124118664360782,0.0041241186643607,0.1718382776816992,0.0,0.7585472928029799,0.2627097982634935,0.0,0.6229479845683117,4.926424709325528,0.0049264247093255,0.205267696221897,0.0,0.9061150831448715,0.3138173624176736,0.0,0.744136285486231,12.4575,6.61,18.48,3.889636453337309,7.526,17.358,1.3145833333333334,2.07,0.3118804002465864,1.03,1.769,42.51,11.542916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/05,2005-01-04,4,1,4,0.32182,4.6241,4624.1,4.6241,192.67083333333332,0.0,829.21,280.605665456405,0.0,658.1419999999998,321.82,0.32182,13.409166666666666,0.0,57.03,19.56749876634759,0.0,46.1,5.114099545031261,0.0051140995450312,0.2130874810429692,0.0,0.9062739949447918,0.3109506448896215,0.0,0.7325833976320338,4.281229213782094,0.004281229213782,0.1783845505742539,0.0,0.7586803245975788,0.2603099476699161,0.0,0.613276573100971,5.114099545031261,0.0051140995450312,0.2130874810429692,0.0,0.9062739949447918,0.3109506448896215,0.0,0.7325833976320338,14.650416666666668,11.61,18.67,2.4432773413320605,11.693,17.982,1.4858333333333331,2.41,0.4876645021596986,0.9,2.322,42.63,11.57875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/06,2005-01-05,5,1,5,0.28912,4.15319,4153.1900000000005,4.15319,173.04958333333337,0.0,640.63,243.16659639877895,0.0,595.291,289.12,0.28912,12.046666666666669,0.0,44.85,17.0648050388656,0.0,41.779,4.594457959292271,0.0045944579592922,0.1914357483038446,0.0,0.7127194226420114,0.2711798884013106,0.0,0.663917608886524,3.846215245443661,0.0038462152454436,0.1602589685601525,0.0,0.5966475987761075,0.2270161638800798,0.0,0.5557935346547825,4.594457959292271,0.0045944579592922,0.1914357483038446,0.0,0.7127194226420114,0.2711798884013106,0.0,0.663917608886524,15.400833333333331,13.58,18.39,1.8046387490278355,13.675,18.135,1.1558333333333333,1.93,0.4031928728953715,0.76,1.769,42.75,11.61625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/07,2005-01-06,6,1,6,0.43629,6.35854,6358.54,6.35854,264.93916666666667,0.0,968.07,366.2119100112092,0.0,851.5,436.29,0.43629,18.17875,0.0,65.27,25.051555763977056,0.0,58.331,6.933162918717573,0.0069331629187175,0.2888817882798989,0.0,1.0372173180790207,0.3980987817254376,0.0,0.9269484201144071,5.804044166555807,0.0058040441665558,0.2418351736064919,0.0,0.8682985233470799,0.3332653420776514,0.0,0.7759877610748969,6.933162918717573,0.0069331629187175,0.2888817882798989,0.0,1.0372173180790207,0.3980987817254376,0.0,0.9269484201144071,15.330416666666666,11.14,19.65,2.7776569406084226,12.027,19.272,1.42,2.28,0.4929679414569955,0.851,2.168,42.88,11.655833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/08,2005-01-07,7,1,7,0.29344,4.20629,4206.29,4.20629,175.26208333333332,0.0,658.23,243.21457459509088,0.0,604.011,293.44,0.29344,12.226666666666668,0.0,45.96,17.0750582573751,0.0,42.373,4.663107856857788,0.0046631078568577,0.1942961607024078,0.0,0.7303586324331516,0.2713428241421425,0.0,0.6733569698017825,3.9036849807103895,0.0039036849807103,0.1626535408629329,0.0,0.6114141279765865,0.2271525642859531,0.0,0.5636956232539576,4.663107856857788,0.0046631078568577,0.1942961607024078,0.0,0.7303586324331516,0.2713428241421425,0.0,0.6733569698017825,15.5675,12.51,19.09,2.2005083404799306,13.19,18.907,1.5783333333333334,2.28,0.3473961110476259,1.121,2.0,43.02,11.69875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/09,2005-01-08,8,1,8,0.32178,4.61147,4611.47,4.611470000000001,192.14458333333332,0.0,725.04,275.4500652446775,0.0,681.128,321.78000000000003,0.32178,13.4075,0.0,50.67,19.34560915242167,0.0,47.793,5.113463897831582,0.0051134638978315,0.2130609957429825,0.0,0.8052060901955568,0.3074245570963652,0.0,0.7594871653585207,4.280697086603698,0.0042806970866036,0.1783623786084874,0.0,0.6740721032326726,0.2573581103155736,0.0,0.6357988559265665,5.113463897831582,0.0051134638978315,0.2130609957429825,0.0,0.8052060901955568,0.3074245570963652,0.0,0.7594871653585207,15.5875,13.33,18.63,1.811977660866232,13.527,18.381,1.836666666666667,2.62,0.3733708573274691,1.471,2.389,43.16,11.744166666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/10,2005-01-09,9,1,9,0.1559299999999999,2.26495,2264.95,2.26495,94.37291666666664,0.0,632.34,163.7354817056586,0.0,315.37699999999995,155.93,0.15593,6.497083333333333,0.0,44.98,11.66348388521113,0.0,22.418,2.47791169615538,0.0024779116961553,0.1032463206731408,0.0,0.7147852760409736,0.1853465217538925,0.0,0.3562484730610615,2.07436477318079,0.0020743647731807,0.0864318655491995,0.0,0.5983770121058932,0.1551614192525093,0.0,0.2982306771318345,2.47791169615538,0.0024779116961553,0.1032463206731408,0.0,0.7147852760409736,0.1853465217538925,0.0,0.3562484730610615,14.27875,12.65,16.61,1.059127255563873,12.942,15.758,1.5279166666666668,2.41,0.391485233956272,1.17,2.07,43.31,11.79125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2027/01/11,2005-01-10,10,1,10,0.19352,2.77099,2770.99,2.77099,115.45791666666666,0.0,491.9,160.89866213887458,0.0,339.571,193.52,0.19352,8.063333333333334,0.0,35.11,11.426828334979984,0.0,24.091,3.075261152055341,0.0030752611520553,0.1281358813356392,0.0,0.5579393295197552,0.1815857858090593,0.0,0.3828344171877078,2.574431289078089,0.002574431289078,0.1072679703782537,0.0,0.46707463083677,0.1520131479976052,0.0,0.3204868963682319,3.075261152055341,0.0030752611520553,0.1281358813356392,0.0,0.5579393295197552,0.1815857858090593,0.0,0.3828344171877078,14.322916666666666,11.84,16.59,1.6619043010345385,12.336,16.573999999999998,1.405,2.21,0.3573087813326049,0.988,1.909,43.47,11.84125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
