time,P,G(i),H_sun,T2m,WS10m,Int,P_Wh_min_max_scaled,P_max_normalization,P_wh_max_scaled
2005-01-11 11:00:00,0.0,0.0,0.0,15.12,1.79,0.0,0.0,0.0,0.0
2005-01-11 12:00:00,0.0,0.0,0.0,14.53,1.79,0.0,0.0,0.0,0.0
2005-01-11 13:00:00,0.0,0.0,0.0,14.09,1.79,0.0,0.0,0.0,0.0
2005-01-11 14:00:00,0.0,0.0,0.0,13.67,1.86,0.0,0.0,0.0,0.0
2005-01-11 15:00:00,0.0,0.0,0.0,13.46,1.86,0.0,0.0,0.0,0.0
2005-01-11 16:00:00,0.0,0.0,0.0,13.27,1.79,0.0,0.0,0.0,0.0
2005-01-11 17:00:00,0.0,0.0,0.0,12.99,1.79,0.0,0.0,0.0,0.0
2005-01-11 18:00:00,0.0,0.0,0.0,12.58,1.72,0.0,0.0,0.0,0.0
2005-01-11 19:00:00,0.0,0.0,0.0,12.01,1.66,0.0,0.0,0.0,0.0
2005-01-11 20:00:00,0.0,0.0,0.0,11.33,1.59,0.0,0.0,0.0,0.0
2005-01-11 21:00:00,0.0,0.0,0.0,11.04,1.59,0.0,0.0,0.0,0.0
2005-01-11 22:00:00,0.0,0.0,-3.39,10.69,1.66,0.0,0.0,0.0,0.0
2005-01-11 23:00:00,9.84,152.34,8.96,10.81,1.72,0.0,0.15636921112145802,0.1309032858853266,0.15636921112145802
2005-01-12 00:00:00,24.81,346.75,20.48,12.51,1.45,0.0,0.3942601756019688,0.3300518823998935,0.3942601756019688
2005-01-12 01:00:00,49.31,706.06,30.66,15.75,1.31,0.0,0.7835940854064121,0.6559797791672209,0.7835940854064121
2005-01-12 02:00:00,59.17,865.95,38.68,17.47,1.66,0.0,0.9402811201277105,0.7871491286417454,0.9402811201277105
2005-01-12 03:00:00,58.39,850.44,43.41,18.27,2.07,0.0,0.9278859997339363,0.7767726486630304,0.9278859997339363
2005-01-12 04:00:00,62.93,924.76,43.8,18.46,2.28,0.0,1.0000319568976985,0.8371690834109352,1.0000319568976985
2005-01-12 05:00:00,54.38,786.06,39.77,18.81,2.28,0.0,0.8641623679659438,0.7234268990288679,0.8641623679659438
2005-01-12 06:00:00,49.53,709.59,32.24,18.52,2.34,0.0,0.7870901450046561,0.658906478648397,0.7870901450046561
2005-01-12 07:00:00,35.28,500.39,22.36,18.44,2.41,0.0,0.5606408301183983,0.4693361713449514,0.5606408301183983
2005-01-12 08:00:00,12.71,193.55,11.03,17.62,2.21,0.0,0.20197689769854996,0.16908341093521354,0.20197689769854996
2005-01-12 09:00:00,0.0,0.0,-1.22,16.5,1.79,0.0,0.0,0.0,0.0
2005-01-12 10:00:00,0.0,0.0,0.0,15.33,1.52,0.0,0.0,0.0,0.0
2005-01-12 11:00:00,0.0,0.0,0.0,14.78,1.45,0.0,0.0,0.0,0.0
2005-01-12 12:00:00,0.0,0.0,0.0,14.49,1.31,0.0,0.0,0.0,0.0
2005-01-12 13:00:00,0.0,0.0,0.0,13.99,1.17,0.0,0.0,0.0,0.0
2005-01-12 14:00:00,0.0,0.0,0.0,13.87,0.9,0.0,0.0,0.0,0.0
2005-01-12 15:00:00,0.0,0.0,0.0,13.46,1.03,0.0,0.0,0.0,0.0
2005-01-12 16:00:00,0.0,0.0,0.0,12.99,1.03,0.0,0.0,0.0,0.0
2005-01-12 17:00:00,0.0,0.0,0.0,12.65,1.17,0.0,0.0,0.0,0.0
2005-01-12 18:00:00,0.0,0.0,0.0,12.34,1.24,0.0,0.0,0.0,0.0
2005-01-12 19:00:00,0.0,0.0,0.0,12.24,1.17,0.0,0.0,0.0,0.0
2005-01-12 20:00:00,0.0,0.0,0.0,11.54,1.45,0.0,0.0,0.0,0.0
2005-01-12 21:00:00,0.0,0.0,0.0,11.2,1.59,0.0,0.0,0.0,0.0
2005-01-12 22:00:00,0.0,0.0,-3.4,10.89,1.52,0.0,0.0,0.0,0.0
2005-01-12 23:00:00,10.81,165.93,8.96,10.75,1.38,0.0,0.1717836557137156,0.1438073699614208,0.1717836557137156
2005-01-13 00:00:00,24.58,343.6,20.52,12.51,1.31,0.0,0.3906052042038046,0.3269921511241186,0.3906052042038046
2005-01-13 01:00:00,36.07,504.12,30.73,15.22,1.79,0.0,0.5731948623120925,0.47984568311826525,0.5731948623120925
2005-01-13 02:00:00,39.91,557.16,38.79,15.73,2.28,0.0,0.634216993481442,0.5309298922442464,0.634216993481442
2005-01-13 03:00:00,37.38,522.19,43.55,16.22,2.41,0.0,0.5940123081016363,0.4972728482107224,0.5940123081016363
2005-01-13 04:00:00,44.91,632.93,43.98,16.35,2.34,0.0,0.7136728934415324,0.5974457895437009,0.7136728934415324
2005-01-13 05:00:00,40.22,564.42,39.96,16.74,2.55,0.0,0.6391432592789676,0.5350538778768126,0.6391432592789676
2005-01-13 06:00:00,13.28,196.73,32.42,16.39,0.0,0.0,0.21103487029400023,0.17666622322735132,0.21103487029400023
2005-01-13 07:00:00,10.04,152.42,22.53,15.05,0.0,0.0,0.1595474471198616,0.13356392177730475,0.1595474471198616
2005-01-13 08:00:00,4.1,72.7,11.19,14.32,2.34,0.0,0.06515383796727417,0.054543035785552745,0.06515383796727417
2005-01-13 09:00:00,0.0,0.0,-1.07,13.68,2.34,0.0,0.0,0.0,0.0
2005-01-13 10:00:00,0.0,0.0,0.0,13.05,1.93,0.0,0.0,0.0,0.0
2005-01-13 11:00:00,0.0,0.0,0.0,12.67,1.38,0.0,0.0,0.0,0.0
2005-01-13 12:00:00,0.0,0.0,0.0,12.56,1.24,0.0,0.0,0.0,0.0
2005-01-13 13:00:00,0.0,0.0,0.0,12.62,1.03,0.0,0.0,0.0,0.0
2005-01-13 14:00:00,0.0,0.0,0.0,12.67,1.1,0.0,0.0,0.0,0.0
2005-01-13 15:00:00,0.0,0.0,0.0,12.76,1.1,0.0,0.0,0.0,0.0
2005-01-13 16:00:00,0.0,0.0,0.0,12.85,1.17,0.0,0.0,0.0,0.0
2005-01-13 17:00:00,0.0,0.0,0.0,12.75,1.31,0.0,0.0,0.0,0.0
2005-01-13 18:00:00,0.0,0.0,0.0,12.77,1.66,0.0,0.0,0.0,0.0
2005-01-13 19:00:00,0.0,0.0,0.0,12.2,2.07,0.0,0.0,0.0,0.0
2005-01-13 20:00:00,0.0,0.0,0.0,11.65,2.21,0.0,0.0,0.0,0.0
2005-01-13 21:00:00,0.0,0.0,0.0,11.37,2.14,0.0,0.0,0.0,0.0
2005-01-13 22:00:00,0.0,0.0,-3.41,11.09,1.93,0.0,0.0,0.0,0.0
2005-01-13 23:00:00,6.71,109.27,8.97,11.19,1.72,0.0,0.1066298177464414,0.08926433417586803,0.1066298177464414
2005-01-14 00:00:00,27.23,378.62,20.56,11.81,1.31,0.0,0.43271683118265264,0.3622455766928296,0.43271683118265264
2005-01-14 01:00:00,43.96,613.08,30.8,12.95,1.59,0.0,0.6985762724491152,0.5848077690568045,0.6985762724491152
2005-01-14 02:00:00,58.34,830.31,38.9,14.15,2.21,0.0,0.9270914407343355,0.776107489690036,0.9270914407343355
2005-01-14 03:00:00,64.49,918.93,43.71,14.76,3.17,0.0,1.0248221976852467,0.857922043368365,1.0248221976852467
2005-01-14 04:00:00,58.32,820.78,44.16,14.95,3.52,0.0,0.926773617134495,0.7758414261008381,0.926773617134495
2005-01-14 05:00:00,48.34,672.55,40.15,14.78,3.52,0.0,0.7681796408141546,0.6430756950911268,0.7681796408141546
2005-01-14 06:00:00,49.5,687.28,32.61,14.22,3.38,0.0,0.7866134096048956,0.6585073832646002,0.7866134096048956
2005-01-14 07:00:00,36.64,506.6,22.71,14.15,3.17,0.0,0.5822528349075429,0.48742849541040306,0.5822528349075429
2005-01-14 08:00:00,16.16,235.62,11.35,13.18,3.03,0.0,0.2568014686710124,0.21497938007183717,0.2568014686710124
2005-01-14 09:00:00,0.0,0.0,-0.92,12.04,2.55,0.0,0.0,0.0,0.0
2005-01-14 10:00:00,0.0,0.0,0.0,11.24,2.21,0.0,0.0,0.0,0.0
2005-01-14 11:00:00,0.0,0.0,0.0,10.66,1.93,0.0,0.0,0.0,0.0
2005-01-14 12:00:00,0.0,0.0,0.0,10.32,1.66,0.0,0.0,0.0,0.0
2005-01-14 13:00:00,0.0,0.0,0.0,9.93,1.59,0.0,0.0,0.0,0.0
2005-01-14 14:00:00,0.0,0.0,0.0,9.73,1.59,0.0,0.0,0.0,0.0
2005-01-14 15:00:00,0.0,0.0,0.0,9.61,1.52,0.0,0.0,0.0,0.0
2005-01-14 16:00:00,0.0,0.0,0.0,9.51,1.59,0.0,0.0,0.0,0.0
2005-01-14 17:00:00,0.0,0.0,0.0,9.22,1.59,0.0,0.0,0.0,0.0
2005-01-14 18:00:00,0.0,0.0,0.0,9.05,1.79,0.0,0.0,0.0,0.0
2005-01-14 19:00:00,0.0,0.0,0.0,8.67,1.79,0.0,0.0,0.0,0.0
2005-01-14 20:00:00,0.0,0.0,0.0,8.34,1.86,0.0,0.0,0.0,0.0
2005-01-14 21:00:00,0.0,0.0,0.0,8.05,1.93,0.0,0.0,0.0,0.0
2005-01-14 22:00:00,0.0,0.0,-3.42,7.89,1.93,0.0,0.0,0.0,0.0
2005-01-14 23:00:00,15.96,233.01,8.99,7.61,1.93,0.0,0.2536232326726087,0.212318744179859,0.2536232326726087
2005-01-15 00:00:00,36.42,499.47,20.6,9.39,1.72,0.0,0.5787567753092989,0.4845017959292271,0.5787567753092989
2005-01-15 01:00:00,52.26,729.87,30.88,11.85,2.0,0.0,0.8304730663828653,0.6952241585738991,0.8304730663828653
2005-01-15 02:00:00,61.36,869.95,39.02,12.96,2.41,0.0,0.9750828043102301,0.8162830916589064,0.9750828043102301
2005-01-15 03:00:00,68.68,987.21,43.87,13.65,2.69,0.0,1.0914062418518027,0.9136623653053081,1.0914062418518027
2005-01-15 04:00:00,63.57,904.33,44.35,14.04,2.83,0.0,1.01020231209259,0.8456831182652654,1.01020231209259
2005-01-15 05:00:00,59.47,839.61,40.35,13.96,2.9,0.0,0.9450484741253158,0.7911400824797126,0.9450484741253158
2005-01-15 06:00:00,52.96,740.27,32.8,13.78,2.9,0.0,0.8415968923772781,0.7045363841958228,0.8415968923772781
2005-01-15 07:00:00,40.64,561.73,22.89,13.46,2.97,0.0,0.6458175548756152,0.5406412132499667,0.6458175548756152
2005-01-15 08:00:00,20.56,294.93,11.52,12.68,2.76,0.0,0.32672266063589195,0.27351336969535717,0.32672266063589195
2005-01-15 09:00:00,0.0,0.0,-0.76,11.53,2.14,0.0,0.0,0.0,0.0
2005-01-15 10:00:00,0.0,0.0,0.0,10.41,1.66,0.0,0.0,0.0,0.0
2005-01-15 11:00:00,0.0,0.0,0.0,9.99,1.31,0.0,0.0,0.0,0.0
2005-01-15 12:00:00,0.0,0.0,0.0,9.32,1.24,0.0,0.0,0.0,0.0
2005-01-15 13:00:00,0.0,0.0,0.0,8.57,1.24,0.0,0.0,0.0,0.0
2005-01-15 14:00:00,0.0,0.0,0.0,8.3,1.17,0.0,0.0,0.0,0.0
2005-01-15 15:00:00,0.0,0.0,0.0,8.13,1.17,0.0,0.0,0.0,0.0
2005-01-15 16:00:00,0.0,0.0,0.0,7.8,1.24,0.0,0.0,0.0,0.0
2005-01-15 17:00:00,0.0,0.0,0.0,7.51,1.38,0.0,0.0,0.0,0.0
2005-01-15 18:00:00,0.0,0.0,0.0,7.41,1.38,0.0,0.0,0.0,0.0
2005-01-15 19:00:00,0.0,0.0,0.0,6.8,1.52,0.0,0.0,0.0,0.0
2005-01-15 20:00:00,0.0,0.0,0.0,7.02,1.45,0.0,0.0,0.0,0.0
2005-01-15 21:00:00,0.0,0.0,0.0,7.21,1.45,0.0,0.0,0.0,0.0
2005-01-15 22:00:00,0.0,0.0,-3.42,7.06,1.38,0.0,0.0,0.0,0.0
2005-01-15 23:00:00,13.61,200.87,9.01,6.71,1.45,0.0,0.2162789596913662,0.18105627244911532,0.2162789596913662
2005-01-16 00:00:00,34.77,476.18,20.66,8.5,1.31,0.0,0.552536328322469,0.4625515498204071,0.552536328322469
2005-01-16 01:00:00,50.16,700.71,30.97,11.91,1.72,0.0,0.7971015883996273,0.6672874817081281,0.7971015883996273
2005-01-16 02:00:00,61.22,870.32,39.15,12.86,2.14,0.0,0.9728580391113475,0.8144206465345217,0.9728580391113475
2005-01-16 03:00:00,64.91,932.58,44.03,13.77,2.28,0.0,1.0314964932818942,0.8635093787415191,1.0314964932818942
2005-01-16 04:00:00,66.52,959.18,44.55,14.1,2.34,0.0,1.0570812930690434,0.8849274976719436,1.0570812930690434
2005-01-16 05:00:00,62.17,887.78,40.55,14.25,2.41,0.0,0.9879546601037648,0.8270586670214182,0.9879546601037648
2005-01-16 06:00:00,56.12,789.42,32.99,14.02,2.76,0.0,0.8918130211520553,0.7465744312890781,0.8918130211520553
2005-01-16 07:00:00,41.92,580.09,23.07,13.55,3.03,0.0,0.6661582652653985,0.5576692829586272,0.6661582652653985
2005-01-16 08:00:00,21.64,309.49,11.68,12.66,2.76,0.0,0.34388513502727147,0.2878808035120394,0.34388513502727147
2005-01-16 09:00:00,0.0,0.0,-0.61,11.5,2.07,0.0,0.0,0.0,0.0
2005-01-16 10:00:00,0.0,0.0,0.0,10.25,1.52,0.0,0.0,0.0,0.0
2005-01-16 11:00:00,0.0,0.0,0.0,9.57,1.24,0.0,0.0,0.0,0.0
2005-01-16 12:00:00,0.0,0.0,0.0,8.56,1.24,0.0,0.0,0.0,0.0
2005-01-16 13:00:00,0.0,0.0,0.0,8.13,1.24,0.0,0.0,0.0,0.0
2005-01-16 14:00:00,0.0,0.0,0.0,7.75,1.24,0.0,0.0,0.0,0.0
2005-01-16 15:00:00,0.0,0.0,0.0,6.93,1.38,0.0,0.0,0.0,0.0
2005-01-16 16:00:00,0.0,0.0,0.0,6.2,1.45,0.0,0.0,0.0,0.0
2005-01-16 17:00:00,0.0,0.0,0.0,5.31,1.59,0.0,0.0,0.0,0.0
2005-01-16 18:00:00,0.0,0.0,0.0,4.33,1.66,0.0,0.0,0.0,0.0
2005-01-16 19:00:00,0.0,0.0,0.0,3.21,1.72,0.0,0.0,0.0,0.0
2005-01-16 20:00:00,0.0,0.0,0.0,3.16,1.59,0.0,0.0,0.0,0.0
2005-01-16 21:00:00,0.0,0.0,0.0,3.44,1.45,0.0,0.0,0.0,0.0
2005-01-16 22:00:00,0.0,0.0,-3.41,3.76,1.38,0.0,0.0,0.0,0.0
2005-01-16 23:00:00,16.44,236.72,9.03,4.09,1.31,0.0,0.2612509990687774,0.21870427032060663,0.2612509990687774
2005-01-17 00:00:00,36.76,504.43,20.71,7.61,0.83,0.0,0.584159776506585,0.48902487694558994,0.584159776506585
2005-01-17 01:00:00,50.88,727.07,31.06,11.98,0.48,0.0,0.8085432379938805,0.6768657709192497,0.8085432379938805
2005-01-17 02:00:00,60.82,882.99,39.28,13.32,1.1,0.0,0.9665015671145403,0.8090993747505654,0.9665015671145403
2005-01-17 03:00:00,63.06,919.44,44.21,14.13,1.38,0.0,1.002097810296661,0.838898496740721,1.002097810296661
2005-01-17 04:00:00,64.32,939.85,44.75,14.57,1.52,0.0,1.0221206970866035,0.8556605028601835,1.0221206970866035
2005-01-17 05:00:00,62.63,910.42,40.76,14.83,1.66,0.0,0.9952646029000931,0.833178129572968,0.9952646029000931
2005-01-17 06:00:00,52.65,750.73,33.19,14.84,1.66,0.0,0.8366706265797524,0.7004123985632565,0.8366706265797524
2005-01-17 07:00:00,38.14,534.48,23.26,14.62,1.79,0.0,0.60608960489557,0.5073832646002394,0.60608960489557
2005-01-17 08:00:00,18.85,274.06,11.85,13.9,1.72,0.0,0.299548742849541,0.25076493281894374,0.299548742849541
2005-01-17 09:00:00,0.0,0.0,-0.45,12.82,1.31,0.0,0.0,0.0,0.0
2005-01-17 10:00:00,0.0,0.0,0.0,11.46,0.9,0.0,0.0,0.0,0.0
2005-01-17 11:00:00,0.0,0.0,0.0,10.87,0.62,0.0,0.0,0.0,0.0
2005-01-17 12:00:00,0.0,0.0,0.0,11.01,0.69,0.0,0.0,0.0,0.0
2005-01-17 13:00:00,0.0,0.0,0.0,11.03,0.69,0.0,0.0,0.0,0.0
2005-01-17 14:00:00,0.0,0.0,0.0,11.04,0.69,0.0,0.0,0.0,0.0
2005-01-17 15:00:00,0.0,0.0,0.0,10.82,0.76,0.0,0.0,0.0,0.0
2005-01-17 16:00:00,0.0,0.0,0.0,10.15,0.9,0.0,0.0,0.0,0.0
2005-01-17 17:00:00,0.0,0.0,0.0,9.32,1.03,0.0,0.0,0.0,0.0
2005-01-17 18:00:00,0.0,0.0,0.0,8.89,1.03,0.0,0.0,0.0,0.0
2005-01-17 19:00:00,0.0,0.0,0.0,8.03,1.24,0.0,0.0,0.0,0.0
2005-01-17 20:00:00,0.0,0.0,0.0,6.94,1.31,0.0,0.0,0.0,0.0
2005-01-17 21:00:00,0.0,0.0,0.0,5.92,1.38,0.0,0.0,0.0,0.0
2005-01-17 22:00:00,0.0,0.0,-3.4,4.89,1.52,0.0,0.0,0.0,0.0
2005-01-17 23:00:00,15.24,220.9,9.06,4.64,1.52,0.0,0.24218158307835572,0.20274045496873752,0.24218158307835572
2005-01-18 00:00:00,34.29,472.57,20.77,8.83,0.83,0.0,0.5449085619263003,0.4561660236796594,0.5449085619263003
2005-01-18 01:00:00,49.81,713.62,31.15,13.37,0.62,0.0,0.7915396754024212,0.6626313688971665,0.7915396754024212
2005-01-18 02:00:00,55.48,798.71,39.42,14.78,1.31,0.0,0.8816426659571637,0.7380603964347479,0.8816426659571637
2005-01-18 03:00:00,58.81,851.22,44.39,15.2,1.52,0.0,0.934560295330584,0.7823599840361847,0.934560295330584
2005-01-18 04:00:00,54.93,789.54,44.96,15.56,1.59,0.0,0.8729025169615537,0.7307436477318079,0.8729025169615537
2005-01-18 05:00:00,51.5,735.48,40.98,15.65,1.66,0.0,0.8183957695889317,0.685113742184382,0.8183957695889317
2005-01-18 06:00:00,46.0,651.75,33.4,15.64,1.66,0.0,0.7309942796328321,0.611946255154982,0.7309942796328321
2005-01-18 07:00:00,28.84,405.87,23.44,15.9,1.59,0.0,0.4583016309698017,0.3836636956232539,0.4583016309698017
2005-01-18 08:00:00,16.5,243.28,12.02,14.97,1.45,0.0,0.2622044698682985,0.21950246108820007,0.2622044698682985
2005-01-18 09:00:00,0.0,0.0,-0.3,14.1,1.17,0.0,0.0,0.0,0.0
2005-01-18 10:00:00,0.0,0.0,0.0,12.67,0.83,0.0,0.0,0.0,0.0
2005-01-18 11:00:00,0.0,0.0,0.0,11.89,0.76,0.0,0.0,0.0,0.0
2005-01-18 12:00:00,0.0,0.0,0.0,11.35,0.97,0.0,0.0,0.0,0.0
2005-01-18 13:00:00,0.0,0.0,0.0,11.08,1.03,0.0,0.0,0.0,0.0
2005-01-18 14:00:00,0.0,0.0,0.0,10.93,1.03,0.0,0.0,0.0,0.0
2005-01-18 15:00:00,0.0,0.0,0.0,10.88,1.03,0.0,0.0,0.0,0.0
2005-01-18 16:00:00,0.0,0.0,0.0,10.83,1.03,0.0,0.0,0.0,0.0
2005-01-18 17:00:00,0.0,0.0,0.0,10.65,1.03,0.0,0.0,0.0,0.0
2005-01-18 18:00:00,0.0,0.0,0.0,10.55,1.03,0.0,0.0,0.0,0.0
2005-01-18 19:00:00,0.0,0.0,0.0,9.71,1.38,0.0,0.0,0.0,0.0
2005-01-18 20:00:00,0.0,0.0,0.0,9.51,1.38,0.0,0.0,0.0,0.0
2005-01-18 21:00:00,0.0,0.0,0.0,9.39,1.45,0.0,0.0,0.0,0.0
2005-01-18 22:00:00,0.0,0.0,-3.39,9.02,1.52,0.0,0.0,0.0,0.0
2005-01-18 23:00:00,12.81,191.95,9.09,8.48,1.66,0.0,0.20356601569775173,0.1704137288812026,0.20356601569775173
2005-01-19 00:00:00,35.23,487.24,20.84,10.36,1.31,0.0,0.5598462711187973,0.46867101237195685,0.5598462711187973
2005-01-19 01:00:00,51.03,739.55,31.26,15.74,0.83,0.0,0.8109269149926832,0.6788612478382333,0.8109269149926832
2005-01-19 02:00:00,61.89,908.15,39.56,17.23,1.79,0.0,0.9835051297059997,0.8233337767726486,0.9835051297059997
2005-01-19 03:00:00,67.25,994.23,44.57,17.66,2.21,0.0,1.0686818544632166,0.8946388186776639,1.0686818544632166
2005-01-19 04:00:00,66.83,985.15,45.17,17.83,2.34,0.0,1.0620075588665692,0.8890514833045098,1.0620075588665692
2005-01-19 05:00:00,61.37,894.47,41.2,17.88,2.34,0.0,0.9752417161101502,0.8164161234535053,0.9752417161101502
2005-01-19 06:00:00,51.98,744.38,33.6,17.61,2.34,0.0,0.8260235359851004,0.6914992683251296,0.8260235359851004
2005-01-19 07:00:00,34.91,493.93,23.63,17.53,2.14,0.0,0.5547610935213515,0.46441399494479174,0.5547610935213515
2005-01-19 08:00:00,18.1,266.57,12.2,16.66,2.0,0.0,0.2876303578555275,0.24078754822402557,0.2876303578555275
2005-01-19 09:00:00,0.0,0.0,-0.14,15.45,1.79,0.0,0.0,0.0,0.0
2005-01-19 10:00:00,0.0,0.0,0.0,14.06,1.38,0.0,0.0,0.0,0.0
2005-01-19 11:00:00,0.0,0.0,0.0,13.24,1.03,0.0,0.0,0.0,0.0
2005-01-19 12:00:00,0.0,0.0,0.0,12.57,1.03,0.0,0.0,0.0,0.0
2005-01-19 13:00:00,0.0,0.0,0.0,11.76,1.1,0.0,0.0,0.0,0.0
2005-01-19 14:00:00,0.0,0.0,0.0,11.14,1.24,0.0,0.0,0.0,0.0
2005-01-19 15:00:00,0.0,0.0,0.0,10.73,1.38,0.0,0.0,0.0,0.0
2005-01-19 16:00:00,0.0,0.0,0.0,10.5,1.45,0.0,0.0,0.0,0.0
2005-01-19 17:00:00,0.0,0.0,0.0,10.18,1.52,0.0,0.0,0.0,0.0
2005-01-19 18:00:00,0.0,0.0,0.0,9.96,1.59,0.0,0.0,0.0,0.0
2005-01-19 19:00:00,0.0,0.0,0.0,9.46,1.72,0.0,0.0,0.0,0.0
2005-01-19 20:00:00,0.0,0.0,0.0,9.48,1.59,0.0,0.0,0.0,0.0
2005-01-19 21:00:00,0.0,0.0,0.0,8.9,1.66,0.0,0.0,0.0,0.0
2005-01-19 22:00:00,0.0,0.0,-3.37,9.06,1.72,0.0,0.0,0.0,0.0
2005-01-19 23:00:00,14.02,208.85,9.13,9.32,1.72,0.0,0.22279434348809363,0.1865105760276706,0.22279434348809363
2005-01-20 00:00:00,34.51,480.38,20.91,11.57,1.24,0.0,0.5484046215245443,0.4590927231608354,0.5484046215245443
2005-01-20 01:00:00,49.3,709.76,31.36,16.02,1.1,0.0,0.783435173606492,0.655846747372622,0.783435173606492
2005-01-20 02:00:00,57.94,847.91,39.71,17.28,1.52,0.0,0.9207349687375281,0.7707862179060795,0.9207349687375281
2005-01-20 03:00:00,63.19,937.46,44.77,18.19,1.66,0.0,1.0041636636956233,0.8406279100705069,1.0041636636956233
2005-01-20 04:00:00,63.26,941.77,45.39,18.89,1.72,0.0,1.0052760462950645,0.8415591326326992,1.0052760462950645
2005-01-20 05:00:00,60.21,884.98,41.42,19.08,2.07,0.0,0.9568079473194093,0.8009844352800319,0.9568079473194093
2005-01-20 06:00:00,44.02,627.15,33.81,18.84,2.28,0.0,0.6995297432486365,0.5856059598243981,0.6995297432486365
2005-01-20 07:00:00,35.79,506.03,23.82,17.7,2.28,0.0,0.5687453319143274,0.47612079286949577,0.5687453319143274
2005-01-20 08:00:00,17.83,263.05,12.37,16.93,2.21,0.0,0.2833397392576825,0.23719568976985497,0.2833397392576825
2005-01-20 09:00:00,0.07,7.79,0.02,15.75,1.93,0.0,0.0011123825994412665,0.0009312225621923641,0.0011123825994412665
2005-01-20 10:00:00,0.0,0.0,0.0,14.45,1.45,0.0,0.0,0.0,0.0
2005-01-20 11:00:00,0.0,0.0,0.0,13.53,1.38,0.0,0.0,0.0,0.0
2005-01-20 12:00:00,0.0,0.0,0.0,12.72,1.45,0.0,0.0,0.0,0.0
2005-01-20 13:00:00,0.0,0.0,0.0,11.7,1.59,0.0,0.0,0.0,0.0
2005-01-20 14:00:00,0.0,0.0,0.0,10.79,1.72,0.0,0.0,0.0,0.0
2005-01-20 15:00:00,0.0,0.0,0.0,10.06,1.79,0.0,0.0,0.0,0.0
2005-01-20 16:00:00,0.0,0.0,0.0,9.51,1.79,0.0,0.0,0.0,0.0
2005-01-20 17:00:00,0.0,0.0,0.0,9.13,1.79,0.0,0.0,0.0,0.0
2005-01-20 18:00:00,0.0,0.0,0.0,8.79,1.79,0.0,0.0,0.0,0.0
2005-01-20 19:00:00,0.0,0.0,0.0,8.45,1.72,0.0,0.0,0.0,0.0
2005-01-20 20:00:00,0.0,0.0,0.0,8.12,1.72,0.0,0.0,0.0,0.0
2005-01-20 21:00:00,0.0,0.0,0.0,7.88,1.79,0.0,0.0,0.0,0.0
2005-01-20 22:00:00,0.0,0.0,-3.35,7.78,1.79,0.0,0.0,0.0,0.0
2005-01-20 23:00:00,14.4,212.8,9.18,7.78,1.72,0.0,0.2288329918850605,0.19156578422242915,0.2288329918850605
2005-01-21 00:00:00,34.94,485.43,20.99,11.05,1.17,0.0,0.5552378289211121,0.4648130903285885,0.5552378289211121
2005-01-21 01:00:00,49.59,721.16,31.48,16.48,0.69,0.0,0.7880436158041773,0.6597046694159905,0.7880436158041773
2005-01-21 02:00:00,60.16,896.78,39.87,18.23,1.1,0.0,0.9560133883198083,0.8003192763070374,0.9560133883198083
2005-01-21 03:00:00,63.92,958.28,44.97,19.2,1.52,0.0,1.0157642250897965,0.8503392310762272,1.0157642250897965
2005-01-21 04:00:00,63.42,947.61,45.62,19.56,1.72,0.0,1.0078186350937872,0.8436876413462817,1.0078186350937872
2005-01-21 05:00:00,59.92,886.07,41.65,19.7,1.86,0.0,0.9521995051217241,0.7971265132366636,0.9521995051217241
2005-01-21 06:00:00,48.98,708.4,34.03,19.55,1.93,0.0,0.7783499960090461,0.6515897299454569,0.7783499960090461
2005-01-21 07:00:00,34.97,499.19,24.02,19.09,1.93,0.0,0.5557145643208726,0.4652121857123852,0.5557145643208726
2005-01-21 08:00:00,17.21,256.36,12.54,18.31,1.79,0.0,0.27348720766263135,0.22894771850472265,0.27348720766263135
2005-01-21 09:00:00,0.1,8.58,0.18,17.16,1.38,0.0,0.0015891179992018093,0.0013303179459890914,0.0015891179992018093
2005-01-21 10:00:00,0.0,0.0,0.0,15.64,1.1,0.0,0.0,0.0,0.0
2005-01-21 11:00:00,0.0,0.0,0.0,14.79,0.97,0.0,0.0,0.0,0.0
2005-01-21 12:00:00,0.0,0.0,0.0,14.25,0.83,0.0,0.0,0.0,0.0
2005-01-21 13:00:00,0.0,0.0,0.0,13.59,0.9,0.0,0.0,0.0,0.0
2005-01-21 14:00:00,0.0,0.0,0.0,12.53,1.03,0.0,0.0,0.0,0.0
2005-01-21 15:00:00,0.0,0.0,0.0,11.83,1.03,0.0,0.0,0.0,0.0
2005-01-21 16:00:00,0.0,0.0,0.0,11.32,0.97,0.0,0.0,0.0,0.0
2005-01-21 17:00:00,0.0,0.0,0.0,10.8,0.97,0.0,0.0,0.0,0.0
2005-01-21 18:00:00,0.0,0.0,0.0,10.37,1.03,0.0,0.0,0.0,0.0
2005-01-21 19:00:00,0.0,0.0,0.0,9.94,1.17,0.0,0.0,0.0,0.0
2005-01-21 20:00:00,0.0,0.0,0.0,9.5,1.17,0.0,0.0,0.0,0.0
2005-01-21 21:00:00,0.0,0.0,0.0,9.43,1.17,0.0,0.0,0.0,0.0
2005-01-21 22:00:00,0.0,0.0,-3.32,9.55,1.1,0.0,0.0,0.0,0.0
2005-01-21 23:00:00,13.28,199.74,9.23,9.47,1.03,0.0,0.21103487029400023,0.17666622322735132,0.21103487029400023
